agent_type	art_set_id	culture	subculture	faction	is_custom	is_male	agent_subtype	campaign_map_scale	main_unit
general	troy_dlc1_trojan_amazons_warlord_3_chariot_2		troy_amazons_sbc_trojan_amazons		false	true	default	1.35	troy_dlc1_hip_hero_warmonger_horse_melee
general	troy_dlc1_trojan_amazons_warlord_3_chariot_3		troy_amazons_sbc_trojan_amazons		false	true	default	1.35	troy_dlc1_hip_hero_warmonger_horse_melee_spec_leadership_armour
general	troy_fighter		troy_main_sbc_danaan_achaeans		false	true	troy_fighter_balanced	1.35	troy_hero_fighter_balanced
general	troy_fighter_aeolian_hero		troy_main_sbc_danaan_aeolians		false	true	troy_fighter_disruptor	1.35	troy_hero_fighter_disruptor
general	troy_fighter_aeolian_hero_2		troy_main_sbc_danaan_aeolians		false	true	troy_fighter_balanced	1.35	troy_hero_fighter_balanced
general	troy_fighter_aeolian_hero_2_chariot_1		troy_main_sbc_danaan_aeolians		false	true	default	1.35	troy_hero_fighter_balanced_chariot
general	troy_fighter_aeolian_hero_2_chariot_2		troy_main_sbc_danaan_aeolians		false	true	default	1.35	troy_hero_fighter_balanced_chariot_heavy
general	troy_fighter_aeolian_hero_2_chariot_3		troy_main_sbc_danaan_aeolians		false	true	default	1.35	troy_hero_fighter_balanced_chariot_javelin
general	troy_fighter_aeolian_hero_3		troy_main_sbc_danaan_aeolians		false	true	troy_fighter_killer	1.35	troy_hero_fighter_killer
general	troy_fighter_aeolian_hero_3_chariot_1		troy_main_sbc_danaan_aeolians		false	true	default	1.35	troy_hero_fighter_killer_chariot
general	troy_fighter_aeolian_hero_3_chariot_2		troy_main_sbc_danaan_aeolians		false	true	default	1.35	troy_hero_fighter_killer_chariot_heavy
general	troy_fighter_aeolian_hero_3_chariot_3		troy_main_sbc_danaan_aeolians		false	true	default	1.35	troy_hero_fighter_killer_chariot_javelin
general	troy_fighter_aeolian_hero_3_chariot_4		troy_main_sbc_danaan_aeolians		false	true	default	1.35	troy_hero_fighter_killer_chariot_ranged
general	troy_fighter_aeolian_hero_3_chariot_5		troy_main_sbc_danaan_aeolians		false	true	default	1.35	troy_hero_fighter_killer_ranged
general	troy_fighter_aeolian_hero_4		troy_main_sbc_danaan_aeolians		false	true	troy_fighter_balanced	1.35	troy_hero_fighter_balanced
general	troy_fighter_aeolian_hero_4_chariot_1		troy_main_sbc_danaan_aeolians		false	true	default	1.35	troy_hero_fighter_balanced_chariot
general	troy_fighter_aeolian_hero_4_chariot_2		troy_main_sbc_danaan_aeolians		false	true	default	1.35	troy_hero_fighter_balanced_chariot_heavy
general	troy_fighter_aeolian_hero_4_chariot_3		troy_main_sbc_danaan_aeolians		false	true	default	1.35	troy_hero_fighter_balanced_chariot_javelin
general	troy_fighter_aeolian_hero_chariot_1		troy_main_sbc_danaan_aeolians		false	true	default	1.35	troy_hero_fighter_disruptor_chariot
general	troy_fighter_aeolian_hero_chariot_2		troy_main_sbc_danaan_aeolians		false	true	default	1.35	troy_hero_fighter_disruptor_chariot_ammo
general	troy_fighter_aeolian_hero_chariot_3		troy_main_sbc_danaan_aeolians		false	true	default	1.35	troy_hero_fighter_disruptor_chariot_melee
general	troy_fighter_ajax_lesser				true	true	troy_fighter_balanced	1.35	troy_hero_fighter_balanced
general	troy_fighter_ajax_lesser_chariot_1				true	true	default	1.35	troy_hero_fighter_balanced_chariot
general	troy_fighter_ajax_lesser_chariot_2				true	true	default	1.35	troy_hero_fighter_balanced_chariot_heavy
general	troy_fighter_ajax_lesser_chariot_3				true	true	default	1.35	troy_hero_fighter_balanced_chariot_javelin
general	troy_fighter_chariot_1		troy_main_sbc_danaan_achaeans		false	true	default	1.35	troy_hero_fighter_balanced_chariot
general	troy_fighter_chariot_2		troy_main_sbc_danaan_achaeans		false	true	default	1.35	troy_hero_fighter_balanced_chariot_heavy
general	troy_fighter_chariot_3		troy_main_sbc_danaan_achaeans		false	true	default	1.35	troy_hero_fighter_balanced_chariot_javelin
general	troy_fighter_deiphobos				true	true	troy_fighter_disruptor	1.35	troy_hero_fighter_disruptor
general	troy_fighter_deiphobos_chariot_1				true	true	default	1.35	troy_hero_fighter_disruptor_chariot
general	troy_fighter_deiphobos_chariot_2				true	true	default	1.35	troy_hero_fighter_disruptor_chariot_ammo
general	troy_fighter_deiphobos_chariot_3				true	true	default	1.35	troy_hero_fighter_disruptor_chariot_melee
general	troy_fighter_diomedes				true	true	troy_fighter_killer	1.35	troy_hero_fighter_killer
general	troy_fighter_diomedes_chariot_1				true	true	default	1.35	troy_hero_fighter_killer_chariot
general	troy_fighter_diomedes_chariot_2				true	true	default	1.35	troy_hero_fighter_killer_chariot_heavy
general	troy_fighter_diomedes_chariot_3				true	true	default	1.35	troy_hero_fighter_killer_chariot_javelin
general	troy_fighter_diomedes_chariot_4				true	true	default	1.35	troy_hero_fighter_killer_chariot_ranged
general	troy_fighter_diomedes_chariot_5				true	true	default	1.35	troy_hero_fighter_killer_ranged
general	troy_fighter_dorian_hero		troy_main_sbc_danaan_dorians		false	true	troy_fighter_killer	1.35	troy_hero_fighter_killer
general	troy_fighter_dorian_hero_2		troy_main_sbc_danaan_dorians		false	true	troy_fighter_balanced	1.35	troy_hero_fighter_balanced
general	troy_fighter_dorian_hero_2_chariot_1		troy_main_sbc_danaan_dorians		false	true	default	1.35	troy_hero_fighter_balanced_chariot
general	troy_fighter_dorian_hero_2_chariot_2		troy_main_sbc_danaan_dorians		false	true	default	1.35	troy_hero_fighter_balanced_chariot_heavy
general	troy_fighter_dorian_hero_2_chariot_3		troy_main_sbc_danaan_dorians		false	true	default	1.35	troy_hero_fighter_balanced_chariot_javelin
general	troy_fighter_dorian_hero_3		troy_main_sbc_danaan_dorians		false	true	troy_fighter_disruptor	1.35	troy_hero_fighter_disruptor
general	troy_fighter_dorian_hero_3_chariot_1		troy_main_sbc_danaan_dorians		false	true	default	1.35	troy_hero_fighter_disruptor_chariot
general	troy_fighter_dorian_hero_3_chariot_2		troy_main_sbc_danaan_dorians		false	true	default	1.35	troy_hero_fighter_disruptor_chariot_ammo
general	troy_fighter_dorian_hero_3_chariot_3		troy_main_sbc_danaan_dorians		false	true	default	1.35	troy_hero_fighter_disruptor_chariot_melee
general	troy_fighter_dorian_hero_4		troy_main_sbc_danaan_dorians		false	true	troy_fighter_killer	1.35	troy_hero_fighter_killer
general	troy_fighter_dorian_hero_4_chariot_1		troy_main_sbc_danaan_dorians		false	true	default	1.35	troy_hero_fighter_killer_chariot
general	troy_fighter_dorian_hero_4_chariot_2		troy_main_sbc_danaan_dorians		false	true	default	1.35	troy_hero_fighter_killer_chariot_heavy
general	troy_fighter_dorian_hero_4_chariot_3		troy_main_sbc_danaan_dorians		false	true	default	1.35	troy_hero_fighter_killer_chariot_javelin
general	troy_fighter_dorian_hero_4_chariot_4		troy_main_sbc_danaan_dorians		false	true	default	1.35	troy_hero_fighter_killer_chariot_ranged
general	troy_fighter_dorian_hero_4_chariot_5		troy_main_sbc_danaan_dorians		false	true	default	1.35	troy_hero_fighter_killer_ranged
general	troy_fighter_dorian_hero_chariot_1		troy_main_sbc_danaan_dorians		false	true	default	1.35	troy_hero_fighter_killer_chariot
general	troy_fighter_dorian_hero_chariot_2		troy_main_sbc_danaan_dorians		false	true	default	1.35	troy_hero_fighter_killer_chariot_heavy
general	troy_fighter_dorian_hero_chariot_3		troy_main_sbc_danaan_dorians		false	true	default	1.35	troy_hero_fighter_killer_chariot_javelin
general	troy_fighter_dorian_hero_chariot_4		troy_main_sbc_danaan_dorians		false	true	default	1.35	troy_hero_fighter_killer_chariot_ranged
general	troy_fighter_dorian_hero_chariot_5		troy_main_sbc_danaan_dorians		false	true	default	1.35	troy_hero_fighter_killer_ranged
general	troy_fighter_helenos				true	true	troy_fighter_balanced	1.35	troy_hero_fighter_balanced
general	troy_fighter_helenos_chariot_1				true	true	default	1.35	troy_hero_fighter_balanced_chariot
general	troy_fighter_helenos_chariot_2				true	true	default	1.35	troy_hero_fighter_balanced_chariot_heavy
general	troy_fighter_helenos_chariot_3				true	true	default	1.35	troy_hero_fighter_balanced_chariot_javelin
general	troy_fighter_hero_2		troy_main_sbc_danaan_achaeans		false	true	troy_fighter_disruptor	1.35	troy_hero_fighter_disruptor
general	troy_fighter_hero_2_chariot_1		troy_main_sbc_danaan_achaeans		false	true	default	1.35	troy_hero_fighter_disruptor_chariot
general	troy_fighter_hero_2_chariot_2		troy_main_sbc_danaan_achaeans		false	true	default	1.35	troy_hero_fighter_disruptor_chariot_ammo
general	troy_fighter_hero_2_chariot_3		troy_main_sbc_danaan_achaeans		false	true	default	1.35	troy_hero_fighter_disruptor_chariot_melee
general	troy_fighter_hero_3		troy_main_sbc_danaan_achaeans		false	true	troy_fighter_killer	1.35	troy_hero_fighter_killer
general	troy_fighter_hero_3_chariot_1		troy_main_sbc_danaan_achaeans		false	true	default	1.35	troy_hero_fighter_killer_chariot
general	troy_fighter_hero_3_chariot_2		troy_main_sbc_danaan_achaeans		false	true	default	1.35	troy_hero_fighter_killer_chariot_heavy
general	troy_fighter_hero_3_chariot_3		troy_main_sbc_danaan_achaeans		false	true	default	1.35	troy_hero_fighter_killer_chariot_javelin
general	troy_fighter_hero_3_chariot_4		troy_main_sbc_danaan_achaeans		false	true	default	1.35	troy_hero_fighter_killer_chariot_ranged
general	troy_fighter_hero_3_chariot_5		troy_main_sbc_danaan_achaeans		false	true	default	1.35	troy_hero_fighter_killer_ranged
general	troy_fighter_hero_4		troy_main_sbc_danaan_achaeans		false	true	troy_fighter_disruptor	1.35	troy_hero_fighter_disruptor
general	troy_fighter_hero_4_chariot_1		troy_main_sbc_danaan_achaeans		false	true	default	1.35	troy_hero_fighter_disruptor_chariot
general	troy_fighter_hero_4_chariot_2		troy_main_sbc_danaan_achaeans		false	true	default	1.35	troy_hero_fighter_disruptor_chariot_ammo
general	troy_fighter_hero_4_chariot_3		troy_main_sbc_danaan_achaeans		false	true	default	1.35	troy_hero_fighter_disruptor_chariot_melee
general	troy_fighter_ionian_hero		troy_main_sbc_danaan_ionians		false	true	troy_fighter_disruptor	1.35	troy_dlc1_hip_hero_fighter_disruptor
general	troy_fighter_ionian_hero_2		troy_main_sbc_danaan_ionians		false	true	troy_fighter_balanced	1.35	troy_hero_fighter_balanced
general	troy_fighter_ionian_hero_2_chariot_1		troy_main_sbc_danaan_ionians		false	true	default	1.35	troy_hero_fighter_balanced_chariot
general	troy_fighter_ionian_hero_2_chariot_2		troy_main_sbc_danaan_ionians		false	true	default	1.35	troy_hero_fighter_balanced_chariot_heavy
general	troy_fighter_ionian_hero_2_chariot_3		troy_main_sbc_danaan_ionians		false	true	default	1.35	troy_hero_fighter_balanced_chariot_javelin
general	troy_fighter_ionian_hero_3		troy_main_sbc_danaan_ionians		false	true	troy_fighter_balanced	1.35	troy_hero_fighter_balanced
general	troy_fighter_ionian_hero_3_chariot_1		troy_main_sbc_danaan_ionians		false	true	default	1.35	troy_hero_fighter_balanced_chariot
general	troy_fighter_ionian_hero_3_chariot_2		troy_main_sbc_danaan_ionians		false	true	default	1.35	troy_hero_fighter_balanced_chariot_heavy
general	troy_fighter_ionian_hero_3_chariot_3		troy_main_sbc_danaan_ionians		false	true	default	1.35	troy_hero_fighter_balanced_chariot_javelin
general	troy_fighter_ionian_hero_4		troy_main_sbc_danaan_ionians		false	true	troy_fighter_killer	1.35	troy_hero_fighter_killer
general	troy_fighter_ionian_hero_4_chariot_1		troy_main_sbc_danaan_ionians		false	true	default	1.35	troy_hero_fighter_killer_chariot
general	troy_fighter_ionian_hero_4_chariot_2		troy_main_sbc_danaan_ionians		false	true	default	1.35	troy_hero_fighter_killer_chariot_heavy
general	troy_fighter_ionian_hero_4_chariot_3		troy_main_sbc_danaan_ionians		false	true	default	1.35	troy_hero_fighter_killer_chariot_javelin
general	troy_fighter_ionian_hero_4_chariot_4		troy_main_sbc_danaan_ionians		false	true	default	1.35	troy_hero_fighter_killer_chariot_ranged
general	troy_fighter_ionian_hero_4_chariot_5		troy_main_sbc_danaan_ionians		false	true	default	1.35	troy_hero_fighter_killer_ranged
general	troy_fighter_ionian_hero_chariot_1		troy_main_sbc_danaan_ionians		false	true	default	1.35	troy_hero_fighter_disruptor_chariot
general	troy_fighter_ionian_hero_chariot_2		troy_main_sbc_danaan_ionians		false	true	default	1.35	troy_hero_fighter_disruptor_chariot_ammo
general	troy_fighter_ionian_hero_chariot_3		troy_main_sbc_danaan_ionians		false	true	default	1.35	troy_hero_fighter_disruptor_chariot_melee
general	troy_fighter_lelegan_hero		troy_main_sbc_trojan_leleges		false	true	troy_fighter_balanced	1.35	troy_hero_fighter_balanced
general	troy_fighter_lelegan_hero_2		troy_main_sbc_trojan_leleges		false	true	troy_fighter_disruptor	1.35	troy_hero_fighter_disruptor
general	troy_fighter_lelegan_hero_2_chariot_1		troy_main_sbc_trojan_leleges		false	true	default	1.35	troy_hero_fighter_disruptor_chariot
general	troy_fighter_lelegan_hero_2_chariot_2		troy_main_sbc_trojan_leleges		false	true	default	1.35	troy_hero_fighter_disruptor_chariot_ammo
general	troy_fighter_lelegan_hero_2_chariot_3		troy_main_sbc_trojan_leleges		false	true	default	1.35	troy_hero_fighter_disruptor_chariot_melee
general	troy_fighter_lelegan_hero_3		troy_main_sbc_trojan_leleges		false	true	troy_fighter_disruptor	1.35	troy_hero_fighter_disruptor
general	troy_fighter_lelegan_hero_3_chariot_1		troy_main_sbc_trojan_leleges		false	true	default	1.35	troy_hero_fighter_disruptor_chariot
general	troy_fighter_lelegan_hero_3_chariot_2		troy_main_sbc_trojan_leleges		false	true	default	1.35	troy_hero_fighter_disruptor_chariot_ammo
general	troy_fighter_lelegan_hero_3_chariot_3		troy_main_sbc_trojan_leleges		false	true	default	1.35	troy_hero_fighter_disruptor_chariot_melee
general	troy_fighter_lelegan_hero_4		troy_main_sbc_trojan_leleges		false	true	troy_fighter_killer	1.35	troy_hero_fighter_killer
general	troy_fighter_lelegan_hero_4_chariot_1		troy_main_sbc_trojan_leleges		false	true	default	1.35	troy_hero_fighter_killer_chariot
general	troy_fighter_lelegan_hero_4_chariot_2		troy_main_sbc_trojan_leleges		false	true	default	1.35	troy_hero_fighter_killer_chariot_heavy
general	troy_fighter_lelegan_hero_4_chariot_3		troy_main_sbc_trojan_leleges		false	true	default	1.35	troy_hero_fighter_killer_chariot_javelin
general	troy_fighter_lelegan_hero_4_chariot_4		troy_main_sbc_trojan_leleges		false	true	default	1.35	troy_hero_fighter_killer_chariot_ranged
general	troy_fighter_lelegan_hero_4_chariot_5		troy_main_sbc_trojan_leleges		false	true	default	1.35	troy_hero_fighter_killer_ranged
general	troy_fighter_lelegan_hero_chariot_1		troy_main_sbc_trojan_leleges		false	true	default	1.35	troy_hero_fighter_balanced_chariot
general	troy_fighter_lelegan_hero_chariot_2		troy_main_sbc_trojan_leleges		false	true	default	1.35	troy_hero_fighter_balanced_chariot_heavy
general	troy_fighter_lelegan_hero_chariot_3		troy_main_sbc_trojan_leleges		false	true	default	1.35	troy_hero_fighter_balanced_chariot_javelin
general	troy_fighter_maeonian_hero		troy_main_sbc_trojan_maeonians		false	true	troy_fighter_balanced	1.35	troy_hero_fighter_balanced
general	troy_fighter_maeonian_hero_2		troy_main_sbc_trojan_maeonians		false	true	troy_fighter_disruptor	1.35	troy_hero_fighter_disruptor
general	troy_fighter_maeonian_hero_2_chariot_1		troy_main_sbc_trojan_maeonians		false	true	default	1.35	troy_hero_fighter_disruptor_chariot
general	troy_fighter_maeonian_hero_2_chariot_2		troy_main_sbc_trojan_maeonians		false	true	default	1.35	troy_hero_fighter_disruptor_chariot_ammo
general	troy_fighter_maeonian_hero_2_chariot_3		troy_main_sbc_trojan_maeonians		false	true	default	1.35	troy_hero_fighter_disruptor_chariot_melee
general	troy_fighter_maeonian_hero_3		troy_main_sbc_trojan_maeonians		false	true	troy_fighter_disruptor	1.35	troy_hero_fighter_disruptor
general	troy_fighter_maeonian_hero_3_chariot_1		troy_main_sbc_trojan_maeonians		false	true	default	1.35	troy_hero_fighter_disruptor_chariot
general	troy_fighter_maeonian_hero_3_chariot_2		troy_main_sbc_trojan_maeonians		false	true	default	1.35	troy_hero_fighter_disruptor_chariot_ammo
general	troy_fighter_maeonian_hero_3_chariot_3		troy_main_sbc_trojan_maeonians		false	true	default	1.35	troy_hero_fighter_disruptor_chariot_melee
general	troy_fighter_maeonian_hero_4		troy_main_sbc_trojan_maeonians		false	true	troy_fighter_killer	1.35	troy_hero_fighter_killer
general	troy_fighter_maeonian_hero_4_chariot_1		troy_main_sbc_trojan_maeonians		false	true	default	1.35	troy_hero_fighter_killer_chariot
general	troy_fighter_maeonian_hero_4_chariot_2		troy_main_sbc_trojan_maeonians		false	true	default	1.35	troy_hero_fighter_killer_chariot_heavy
general	troy_fighter_maeonian_hero_4_chariot_3		troy_main_sbc_trojan_maeonians		false	true	default	1.35	troy_hero_fighter_killer_chariot_javelin
general	troy_fighter_maeonian_hero_4_chariot_4		troy_main_sbc_trojan_maeonians		false	true	default	1.35	troy_hero_fighter_killer_chariot_ranged
general	troy_fighter_maeonian_hero_4_chariot_5		troy_main_sbc_trojan_maeonians		false	true	default	1.35	troy_hero_fighter_killer_ranged
general	troy_fighter_maeonian_hero_chariot_1		troy_main_sbc_trojan_maeonians		false	true	default	1.35	troy_hero_fighter_balanced_chariot
general	troy_fighter_maeonian_hero_chariot_2		troy_main_sbc_trojan_maeonians		false	true	default	1.35	troy_hero_fighter_balanced_chariot_heavy
general	troy_fighter_maeonian_hero_chariot_3		troy_main_sbc_trojan_maeonians		false	true	default	1.35	troy_hero_fighter_balanced_chariot_javelin
general	troy_fighter_meriones				true	true	troy_defender_quick	1.35	troy_hero_defender_quick
general	troy_fighter_meriones_chariot_1				true	true	default	1.35	troy_hero_defender_quick_chariot
general	troy_fighter_meriones_chariot_2				true	true	default	1.35	troy_hero_defender_quick_chariot_ammo
general	troy_fighter_meriones_chariot_3				true	true	default	1.35	troy_hero_defender_quick_chariot_melee
general	troy_fighter_meriones_chariot_4				true	true	default	1.35	troy_hero_defender_quick_chariot_ranged
general	troy_fighter_meriones_chariot_5				true	true	default	1.35	troy_hero_defender_quick_ranged
general	troy_fighter_patroclus				true	true	troy_fighter_disruptor	1.35	troy_hero_fighter_disruptor
general	troy_fighter_patroclus_chariot_1				true	true	default	1.35	troy_hero_fighter_disruptor_chariot
general	troy_fighter_patroclus_chariot_2				true	true	default	1.35	troy_hero_fighter_disruptor_chariot_ammo
general	troy_fighter_patroclus_chariot_3				true	true	default	1.35	troy_hero_fighter_disruptor_chariot_melee
general	troy_fighter_pelasgian_hero		troy_main_sbc_trojan_pelasgians		false	true	troy_fighter_balanced	1.35	troy_hero_fighter_balanced
general	troy_fighter_pelasgian_hero_2		troy_main_sbc_trojan_pelasgians		false	true	troy_fighter_disruptor	1.35	troy_hero_fighter_disruptor
general	troy_fighter_pelasgian_hero_2_chariot_1		troy_main_sbc_trojan_pelasgians		false	true	default	1.35	troy_hero_fighter_disruptor_chariot
general	troy_fighter_pelasgian_hero_2_chariot_2		troy_main_sbc_trojan_pelasgians		false	true	default	1.35	troy_hero_fighter_disruptor_chariot_ammo
general	troy_fighter_pelasgian_hero_2_chariot_3		troy_main_sbc_trojan_pelasgians		false	true	default	1.35	troy_hero_fighter_disruptor_chariot_melee
general	troy_fighter_pelasgian_hero_3		troy_main_sbc_trojan_pelasgians		false	true	troy_fighter_disruptor	1.35	troy_hero_fighter_disruptor
general	troy_fighter_pelasgian_hero_3_chariot_1		troy_main_sbc_trojan_pelasgians		false	true	default	1.35	troy_hero_fighter_disruptor_chariot
general	troy_fighter_pelasgian_hero_3_chariot_2		troy_main_sbc_trojan_pelasgians		false	true	default	1.35	troy_hero_fighter_disruptor_chariot_ammo
general	troy_fighter_pelasgian_hero_3_chariot_3		troy_main_sbc_trojan_pelasgians		false	true	default	1.35	troy_hero_fighter_disruptor_chariot_melee
general	troy_fighter_pelasgian_hero_4		troy_main_sbc_trojan_pelasgians		false	true	troy_fighter_killer	1.35	troy_hero_fighter_killer
general	troy_fighter_pelasgian_hero_4_chariot_1		troy_main_sbc_trojan_pelasgians		false	true	default	1.35	troy_hero_fighter_killer_chariot
general	troy_fighter_pelasgian_hero_4_chariot_2		troy_main_sbc_trojan_pelasgians		false	true	default	1.35	troy_hero_fighter_killer_chariot_heavy
general	troy_fighter_pelasgian_hero_4_chariot_3		troy_main_sbc_trojan_pelasgians		false	true	default	1.35	troy_hero_fighter_killer_chariot_javelin
general	troy_fighter_pelasgian_hero_4_chariot_4		troy_main_sbc_trojan_pelasgians		false	true	default	1.35	troy_hero_fighter_killer_chariot_ranged
general	troy_fighter_pelasgian_hero_4_chariot_5		troy_main_sbc_trojan_pelasgians		false	true	default	1.35	troy_hero_fighter_killer_ranged
general	troy_fighter_pelasgian_hero_chariot_1		troy_main_sbc_trojan_pelasgians		false	true	default	1.35	troy_hero_fighter_balanced_chariot
general	troy_fighter_pelasgian_hero_chariot_2		troy_main_sbc_trojan_pelasgians		false	true	default	1.35	troy_hero_fighter_balanced_chariot_heavy
general	troy_fighter_pelasgian_hero_chariot_3		troy_main_sbc_trojan_pelasgians		false	true	default	1.35	troy_hero_fighter_balanced_chariot_javelin
general	troy_fighter_thracian_hero		troy_main_sbc_trojan_thracians		false	true	troy_fighter_balanced	1.35	troy_hero_fighter_balanced
general	troy_fighter_thracian_hero_2		troy_main_sbc_trojan_thracians		false	true	troy_fighter_disruptor	1.35	troy_hero_fighter_disruptor
general	troy_fighter_thracian_hero_2_chariot_1		troy_main_sbc_trojan_thracians		false	true	default	1.35	troy_hero_fighter_disruptor_chariot
general	troy_fighter_thracian_hero_2_chariot_2		troy_main_sbc_trojan_thracians		false	true	default	1.35	troy_hero_fighter_disruptor_chariot_ammo
general	troy_fighter_thracian_hero_2_chariot_3		troy_main_sbc_trojan_thracians		false	true	default	1.35	troy_hero_fighter_disruptor_chariot_melee
general	troy_fighter_thracian_hero_3		troy_main_sbc_trojan_thracians		false	true	troy_fighter_disruptor	1.35	troy_hero_fighter_disruptor
general	troy_fighter_thracian_hero_3_chariot_1		troy_main_sbc_trojan_thracians		false	true	default	1.35	troy_hero_fighter_disruptor_chariot
general	troy_fighter_thracian_hero_3_chariot_2		troy_main_sbc_trojan_thracians		false	true	default	1.35	troy_hero_fighter_disruptor_chariot_ammo
general	troy_fighter_thracian_hero_3_chariot_3		troy_main_sbc_trojan_thracians		false	true	default	1.35	troy_hero_fighter_disruptor_chariot_melee
general	troy_fighter_thracian_hero_4		troy_main_sbc_trojan_thracians		false	true	troy_fighter_killer	1.35	troy_hero_fighter_killer
general	troy_fighter_thracian_hero_4_chariot_1		troy_main_sbc_trojan_thracians		false	true	default	1.35	troy_hero_fighter_killer_chariot
general	troy_fighter_thracian_hero_4_chariot_2		troy_main_sbc_trojan_thracians		false	true	default	1.35	troy_hero_fighter_killer_chariot_heavy
general	troy_fighter_thracian_hero_4_chariot_3		troy_main_sbc_trojan_thracians		false	true	default	1.35	troy_hero_fighter_killer_chariot_javelin
general	troy_fighter_thracian_hero_4_chariot_4		troy_main_sbc_trojan_thracians		false	true	default	1.35	troy_hero_fighter_killer_chariot_ranged
general	troy_fighter_thracian_hero_4_chariot_5		troy_main_sbc_trojan_thracians		false	true	default	1.35	troy_hero_fighter_killer_ranged
general	troy_fighter_thracian_hero_chariot_1		troy_main_sbc_trojan_thracians		false	true	default	1.35	troy_hero_fighter_balanced_chariot
general	troy_fighter_thracian_hero_chariot_2		troy_main_sbc_trojan_thracians		false	true	default	1.35	troy_hero_fighter_balanced_chariot_heavy
general	troy_fighter_thracian_hero_chariot_3		troy_main_sbc_trojan_thracians		false	true	default	1.35	troy_hero_fighter_balanced_chariot_javelin
general	troy_fighter_troilos				true	true	troy_fighter_killer	1.35	troy_hero_fighter_killer
general	troy_fighter_troilos_chariot_1				true	true	default	1.35	troy_hero_fighter_killer_chariot
general	troy_fighter_troilos_chariot_2				true	true	default	1.35	troy_hero_fighter_killer_chariot_heavy
general	troy_fighter_troilos_chariot_3				true	true	default	1.35	troy_hero_fighter_killer_chariot_javelin
general	troy_fighter_troilos_chariot_4				true	true	default	1.35	troy_hero_fighter_killer_chariot_ranged
general	troy_fighter_troilos_chariot_5				true	true	default	1.35	troy_hero_fighter_killer_ranged
general	troy_hector				false	true	troy_hector	1.35	troy_hero_hector
general	troy_hector_chariot_1				false	true	default	1.35	troy_hero_hector_chariot
general	troy_hector_chariot_2				false	true	default	1.35	troy_hero_hector_chariot_heavy
general	troy_hector_chariot_3				false	true	default	1.35	troy_hero_hector_chariot_javelin
general	troy_hero_achilles_epic			troy_main_dan_achilles	true	true	troy_achilles	1.35	troy_hero_achilles_epic
general	troy_hero_achilles_epic_chariot_1			troy_main_dan_achilles	true	true	default	1.35	troy_hero_achilles_epic_chariot
general	troy_hero_achilles_epic_chariot_2			troy_main_dan_achilles	true	true	default	1.35	troy_hero_achilles_epic_chariot_heavy
general	troy_hero_achilles_epic_chariot_3			troy_main_dan_achilles	true	true	default	1.35	troy_hero_achilles_epic_chariot_javelin
general	troy_hippolyta			troy_amazons_trj_hippolyta	false	true	troy_hippolyta	1.35	troy_dlc1_hero_hippolyta
general	troy_hippolyta_chariot_1			troy_amazons_trj_hippolyta	false	true	default	1.35	troy_dlc1_ama_hip_hippolytas_chosen
general	troy_hippolyta_chariot_2			troy_amazons_trj_hippolyta	false	true	default	1.35	troy_dlc1_hero_hippolyta_archer_horse_wild
general	troy_hippolyta_chariot_3			troy_amazons_trj_hippolyta	false	true	default	1.35	troy_dlc1_hero_hippolyta_archer_horse_wild_spec_fearless
general	troy_hippolyta_chariot_4			troy_amazons_trj_hippolyta	false	true	default	1.35	troy_dlc1_hero_hippolyta_chariot_ammo
general	troy_hippolyta_chariot_5			troy_amazons_trj_hippolyta	false	true	default	1.35	troy_dlc1_hero_hippolyta_chariot
general	troy_menelaus				false	true	troy_menelaus	1.35	troy_hero_menelaus
general	troy_menelaus_chariot_1				false	true	default	1.35	troy_hero_menelaus_chariot
general	troy_menelaus_chariot_2				false	true	default	1.35	troy_hero_menelaus_chariot_heavy
general	troy_menelaus_chariot_3				false	true	default	1.35	troy_hero_menelaus_chariot_javelin
general	troy_odysseus				false	true	troy_odysseus	1.35	troy_ach_chariots
general	troy_odysseus_chariot_1				false	true	default	1.35	troy_hero_odysseus_chariot
general	troy_odysseus_chariot_2				false	true	default	1.35	troy_hero_odysseus_chariot_ammo
general	troy_odysseus_chariot_3				false	true	default	1.35	troy_hero_odysseus_chariot_range
general	troy_paris				false	true	troy_paris	1.35	troy_hero_paris
general	troy_paris_chariot_1				false	true	default	1.35	troy_hero_paris_chariot
general	troy_paris_chariot_2				false	true	default	1.35	troy_hero_paris_chariot_ammo
general	troy_paris_chariot_3				false	true	default	1.35	troy_hero_paris_chariot_range
general	troy_penthesilea			troy_amazons_trj_penthesilea	false	true	troy_penthesilea	1.35	troy_hero_penthesilea
general	troy_penthesilea_chariot_1			troy_amazons_trj_penthesilea	false	true	default	1.35	troy_dlc1_hero_penthesilea_chariot_heavy
general	troy_penthesilea_chariot_2			troy_amazons_trj_penthesilea	false	true	default	1.35	troy_dlc1_hero_penthesilea_horse_melee
general	troy_penthesilea_chariot_3			troy_amazons_trj_penthesilea	false	true	default	1.35	troy_dlc1_hero_penthesilea_horse_melee_spec_learship_armour
runesmith	troy_rs_ph				false	true	default	1.0	troy_agent_gorgon_main_dummy
runesmith	troy_rs_ph2				false	false	default	1.0	troy_agent_gorgon_main_dummy
general	troy_sarpedon				false	true	troy_sarpedon	1.35	troy_hero_sarpedon
general	troy_sarpedon_chariot_1				false	true	default	1.35	troy_hero_sarpedon_chariot
