character_skill_key	effect_key	effect_scope	level	value
troy_dlc1_hero_hippolyta_self_mount_spec_horse_range	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_hero_hippolyta_self_mount_spec_horse_range	troy_effect_hero_mount_horse_dummy	character_to_character_own	1	1.0
troy_dlc1_hero_penthesilea_self_charge_spec_attack	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_hero_penthesilea_self_enemy_of_achaeans	troy_effect_hero_level_up_health	general_to_character_own	1	2.5
troy_dlc1_hero_penthesilea_self_enemy_of_achaeans	troy_effect_hero_self_enemy_danaans	general_to_character_own	1	15.0
troy_dlc1_hero_penthesilea_self_enemy_of_achaeans_spec_achilles	troy_effect_hero_level_up_health	general_to_character_own	1	2.5
troy_dlc1_hero_penthesilea_self_enemy_of_achaeans_spec_achilles	troy_effect_hero_self_enemy_trojans_spec_achilles	general_to_character_own	1	150.0
troy_dlc1_hero_penthesilea_self_enemy_of_achaeans_spec_agamemnon	troy_effect_hero_level_up_health	general_to_character_own	1	2.5
troy_dlc1_hero_penthesilea_self_enemy_of_achaeans_spec_agamemnon	troy_effect_hero_self_enemy_trojans_spec_agamemnon	general_to_character_own	1	150.0
troy_dlc1_hero_penthesilea_self_melee_attack_spec_missile	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_hero_penthesilea_self_mount	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_hero_penthesilea_self_mount	troy_effect_hero_mount_horse_dummy	character_to_character_own	1	1.0
troy_dlc1_hero_penthesilea_self_mount_spec_chariot_melee_defence	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_hero_penthesilea_self_mount_spec_chariot_melee_defence	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_dlc1_hero_penthesilea_self_mount_spec_horse_leadership_armour	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_hero_penthesilea_self_mount_spec_horse_leadership_armour	troy_effect_hero_mount_horse_dummy	character_to_character_own	1	1.0
troy_dlc1_hero_unit_experience	troy_dlc1_hero_unit_experience	character_to_force_own	1	50.0
troy_dlc1_hero_unit_experience	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_hero_unit_experience_spec_cavalry	troy_dlc1_hero_unit_experience_spec_cavalry	character_to_force_own	1	50.0
troy_dlc1_hero_unit_experience_spec_cavalry	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_hero_unit_experience_spec_ranged	troy_dlc1_hero_unit_experience_spec_ranged	character_to_force_own	1	50.0
troy_dlc1_hero_unit_experience_spec_ranged	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_hero_unit_melee_attack_spec_blood_oath	troy_dlc1_hero_unit_melee_attack_to_blood_oath_units	general_to_force_own	1	20.0
troy_dlc1_hero_unit_melee_attack_spec_blood_oath	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_hero_unit_melee_defence_spec_blood_oath	troy_dlc1_hero_unit_melee_defence_to_blood_oath_units	general_to_force_own	1	20.0
troy_dlc1_hero_unit_melee_defence_spec_blood_oath	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_hero_unit_recruit_rank_spec_missile	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_hero_unit_recruit_rank_spec_missile	troy_effect_hero_unit_recruit_rank_spec_missile	character_to_character_own	1	1.0
troy_dlc1_hero_warlord_ability_embrace_of_ares	troy_effect_dlc1_hero_warlord_embrace_of_ares	character_to_character_own	1	1.0
troy_dlc1_hero_warlord_ability_embrace_of_ares	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_hero_warlord_ability_embrace_of_ares_spec_block_chance	troy_effect_dlc1_hero_warlord_embrace_of_ares_replace	character_to_character_own	1	1.0
troy_dlc1_hero_warlord_ability_embrace_of_ares_spec_block_chance	troy_effect_dlc1_hero_warlord_embrace_of_ares_spec_block_chance	character_to_character_own	1	1.0
troy_dlc1_hero_warlord_ability_embrace_of_ares_spec_block_chance	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_hero_warlord_ability_embrace_of_ares_spec_charge	troy_effect_dlc1_hero_warlord_embrace_of_ares_replace	character_to_character_own	1	1.0
troy_dlc1_hero_warlord_ability_embrace_of_ares_spec_charge	troy_effect_dlc1_hero_warlord_embrace_of_ares_spec_charge	character_to_character_own	1	1.0
troy_dlc1_hero_warlord_ability_embrace_of_ares_spec_charge	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_hero_warlord_ability_none_left_standing	troy_effect_dlc1_hero_warlord_ability_none_left_standing	character_to_character_own	1	1.0
troy_dlc1_hero_warlord_ability_none_left_standing	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_hero_warlord_ability_none_left_standing_spec_melee_attack	troy_effect_dlc1_hero_warlord_ability_none_left_standing_replace	character_to_character_own	1	1.0
troy_dlc1_hero_warlord_ability_none_left_standing_spec_melee_attack	troy_effect_dlc1_hero_warlord_ability_none_left_standing_spec_melee_attack	character_to_character_own	1	1.0
troy_dlc1_hero_warlord_ability_none_left_standing_spec_melee_attack	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_hero_warlord_ability_none_left_standing_spec_radius	troy_effect_dlc1_hero_warlord_ability_none_left_standing_replace	character_to_character_own	1	1.0
troy_dlc1_hero_warlord_ability_none_left_standing_spec_radius	troy_effect_dlc1_hero_warlord_ability_none_left_standing_spec_radius	character_to_character_own	1	1.0
troy_dlc1_hero_warlord_ability_none_left_standing_spec_radius	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_hip_hero_balanced_self_mount	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_hip_hero_balanced_self_mount	troy_effect_hero_mount_horse_dummy	character_to_character_own	1	1.0
troy_dlc1_hip_hero_balanced_self_mount_spec_chariot_melee_defence	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_hip_hero_balanced_self_mount_spec_chariot_melee_defence	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_dlc1_hip_hero_balanced_self_mount_spec_horse_leadership_armour	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_hip_hero_balanced_self_mount_spec_horse_leadership_armour	troy_effect_hero_mount_horse_dummy	character_to_character_own	1	1.0
troy_dlc1_hip_hero_disruptor_self_mount	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_hip_hero_disruptor_self_mount	troy_effect_hero_mount_horse_dummy	character_to_character_own	1	1.0
troy_dlc1_hip_hero_disruptor_self_mount_spec_chariot_charge	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_hip_hero_disruptor_self_mount_spec_chariot_charge	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_dlc1_hip_hero_disruptor_self_mount_spec_horse_ammo	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_hip_hero_disruptor_self_mount_spec_horse_ammo	troy_effect_hero_mount_horse_dummy	character_to_character_own	1	1.0
troy_dlc1_hip_hero_killer_self_mount	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_hip_hero_killer_self_mount	troy_effect_hero_mount_horse_dummy	character_to_character_own	1	1.0
troy_dlc1_hip_hero_killer_self_mount_spec_chariot_melee_defence	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_hip_hero_killer_self_mount_spec_chariot_melee_defence	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_dlc1_hip_hero_killer_self_mount_spec_horse_leadership_armour	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_hip_hero_killer_self_mount_spec_horse_leadership_armour	troy_effect_hero_mount_horse_dummy	character_to_character_own	1	1.0
troy_dlc1_hip_hero_skirmisher_self_mount	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_hip_hero_skirmisher_self_mount	troy_effect_hero_mount_horse_dummy	character_to_character_own	1	1.0
troy_dlc1_hip_hero_skirmisher_self_mount_spec_chariot_ammo	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_hip_hero_skirmisher_self_mount_spec_chariot_ammo	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_dlc1_hip_hero_skirmisher_self_mount_spec_horse_range	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_hip_hero_skirmisher_self_mount_spec_horse_range	troy_effect_hero_mount_horse_dummy	character_to_character_own	1	1.0
troy_dlc1_hip_hero_tactician_self_mount	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_hip_hero_tactician_self_mount	troy_effect_hero_mount_horse_dummy	character_to_character_own	1	1.0
troy_dlc1_hip_hero_tactician_self_mount_spec_chariot_charge	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_hip_hero_tactician_self_mount_spec_chariot_charge	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_dlc1_hip_hero_tactician_self_mount_spec_horse_ammo	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_hip_hero_tactician_self_mount_spec_horse_ammo	troy_effect_hero_mount_horse_dummy	character_to_character_own	1	1.0
troy_dlc1_hip_hero_trickster_self_mount	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_hip_hero_trickster_self_mount	troy_effect_hero_mount_horse_dummy	character_to_character_own	1	1.0
troy_dlc1_hip_hero_trickster_self_mount_spec_chariot_ammo	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_hip_hero_trickster_self_mount_spec_chariot_ammo	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_dlc1_hip_hero_trickster_self_mount_spec_horse_range	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_hip_hero_trickster_self_mount_spec_horse_range	troy_effect_hero_mount_horse_dummy	character_to_character_own	1	1.0
troy_dlc1_hip_hero_utility_self_mount	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_hip_hero_utility_self_mount	troy_effect_hero_mount_horse_dummy	character_to_character_own	1	1.0
troy_dlc1_hip_hero_utility_self_mount_spec_chariot_charge	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_hip_hero_utility_self_mount_spec_chariot_charge	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_dlc1_hip_hero_utility_self_mount_spec_horse_ammo	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_hip_hero_utility_self_mount_spec_horse_ammo	troy_effect_hero_mount_horse_dummy	character_to_character_own	1	1.0
troy_dlc1_hip_hero_warmonger_self_mount	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_hip_hero_warmonger_self_mount	troy_effect_hero_mount_horse_dummy	character_to_character_own	1	1.0
troy_dlc1_hip_hero_warmonger_self_mount_spec_chariot_melee_defence	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_hip_hero_warmonger_self_mount_spec_chariot_melee_defence	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_dlc1_hip_hero_warmonger_self_mount_spec_horse_leadership_armour	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_hip_hero_warmonger_self_mount_spec_horse_leadership_armour	troy_effect_hero_mount_horse_dummy	character_to_character_own	1	1.0
troy_dlc1_pen_hero_balanced_self_mount	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_pen_hero_balanced_self_mount	troy_effect_hero_mount_horse_dummy	character_to_character_own	1	1.0
troy_dlc1_pen_hero_balanced_self_mount_spec_chariot_melee_defence	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_pen_hero_balanced_self_mount_spec_chariot_melee_defence	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_dlc1_pen_hero_balanced_self_mount_spec_horse_leadership_armour	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_pen_hero_balanced_self_mount_spec_horse_leadership_armour	troy_effect_hero_mount_horse_dummy	character_to_character_own	1	1.0
troy_dlc1_pen_hero_disruptor_self_mount	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_pen_hero_disruptor_self_mount	troy_effect_hero_mount_horse_dummy	character_to_character_own	1	1.0
troy_dlc1_pen_hero_disruptor_self_mount_spec_chariot_charge	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_pen_hero_disruptor_self_mount_spec_chariot_charge	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_dlc1_pen_hero_disruptor_self_mount_spec_horse_ammo	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_pen_hero_disruptor_self_mount_spec_horse_ammo	troy_effect_hero_mount_horse_dummy	character_to_character_own	1	1.0
troy_dlc1_pen_hero_killer_self_mount	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_pen_hero_killer_self_mount	troy_effect_hero_mount_horse_dummy	character_to_character_own	1	1.0
troy_dlc1_pen_hero_killer_self_mount_spec_chariot_melee_defence	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_pen_hero_killer_self_mount_spec_chariot_melee_defence	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_dlc1_pen_hero_killer_self_mount_spec_horse_leadership_armour	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_pen_hero_killer_self_mount_spec_horse_leadership_armour	troy_effect_hero_mount_horse_dummy	character_to_character_own	1	1.0
troy_dlc1_pen_hero_skirmisher_self_mount	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_pen_hero_skirmisher_self_mount	troy_effect_hero_mount_horse_dummy	character_to_character_own	1	1.0
troy_dlc1_pen_hero_skirmisher_self_mount_spec_chariot_ammo	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_pen_hero_skirmisher_self_mount_spec_chariot_ammo	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_dlc1_pen_hero_skirmisher_self_mount_spec_horse_range	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_pen_hero_skirmisher_self_mount_spec_horse_range	troy_effect_hero_mount_horse_dummy	character_to_character_own	1	1.0
troy_dlc1_pen_hero_tactician_self_mount	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_pen_hero_tactician_self_mount	troy_effect_hero_mount_horse_dummy	character_to_character_own	1	1.0
troy_dlc1_pen_hero_tactician_self_mount_spec_chariot_ammo	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_pen_hero_tactician_self_mount_spec_chariot_ammo	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_dlc1_pen_hero_tactician_self_mount_spec_horse_range	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_pen_hero_tactician_self_mount_spec_horse_range	troy_effect_hero_mount_horse_dummy	character_to_character_own	1	1.0
troy_dlc1_pen_hero_trickster_self_mount	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_pen_hero_trickster_self_mount	troy_effect_hero_mount_horse_dummy	character_to_character_own	1	1.0
troy_dlc1_pen_hero_trickster_self_mount_spec_chariot_ammo	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_pen_hero_trickster_self_mount_spec_chariot_ammo	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_dlc1_pen_hero_trickster_self_mount_spec_horse_range	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_pen_hero_trickster_self_mount_spec_horse_range	troy_effect_hero_mount_horse_dummy	character_to_character_own	1	1.0
troy_dlc1_pen_hero_utility_self_mount	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_pen_hero_utility_self_mount	troy_effect_hero_mount_horse_dummy	character_to_character_own	1	1.0
troy_dlc1_pen_hero_utility_self_mount_spec_chariot_charge	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_pen_hero_utility_self_mount_spec_chariot_charge	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_dlc1_pen_hero_utility_self_mount_spec_horse_ammo	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_pen_hero_utility_self_mount_spec_horse_ammo	troy_effect_hero_mount_horse_dummy	character_to_character_own	1	1.0
troy_dlc1_pen_hero_warmonger_self_mount	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_pen_hero_warmonger_self_mount	troy_effect_hero_mount_horse_dummy	character_to_character_own	1	1.0
troy_dlc1_pen_hero_warmonger_self_mount_spec_chariot_melee_defence	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_pen_hero_warmonger_self_mount_spec_chariot_melee_defence	troy_effect_hero_mount_chariot_dummy	character_to_character_own	1	1.0
troy_dlc1_pen_hero_warmonger_self_mount_spec_horse_leadership_armour	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_dlc1_pen_hero_warmonger_self_mount_spec_horse_leadership_armour	troy_effect_hero_mount_horse_dummy	character_to_character_own	1	1.0
troy_hero_all_skill_immortality	troy_effect_agent_spy_envoy_priestess_immortality	character_to_character_own	1	1.0
troy_main_hero_ability_adrenaline_rush	troy_effect_hero_all_ability_adrenaline_rush	character_to_character_own	1	1.0
troy_main_hero_ability_adrenaline_rush	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_ability_adrenaline_rush_spec_cooldown	troy_effect_hero_all_ability_adrenaline_rush_replace	character_to_character_own	1	1.0
troy_main_hero_ability_adrenaline_rush_spec_cooldown	troy_effect_hero_all_ability_adrenaline_rush_spec_cooldown	character_to_character_own	1	1.0
troy_main_hero_ability_adrenaline_rush_spec_cooldown	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_ability_adrenaline_rush_spec_speed	troy_effect_hero_all_ability_adrenaline_rush_replace	character_to_character_own	1	1.0
troy_main_hero_ability_adrenaline_rush_spec_speed	troy_effect_hero_all_ability_adrenaline_rush_spec_speed	character_to_character_own	1	1.0
troy_main_hero_ability_adrenaline_rush_spec_speed	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_ability_apollos_rain	troy_effect_hero_archer_ability_apollos_rain	character_to_character_own	1	1.0
troy_main_hero_ability_apollos_rain	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_ability_apollos_rain_spec_armour_piercing	troy_effect_hero_archer_ability_apollos_rain_replace	character_to_character_own	1	1.0
troy_main_hero_ability_apollos_rain_spec_armour_piercing	troy_effect_hero_archer_ability_apollos_rain_spec_armour_piercing	character_to_character_own	1	1.0
troy_main_hero_ability_apollos_rain_spec_armour_piercing	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_ability_apollos_rain_spec_range	troy_effect_hero_archer_ability_apollos_rain_replace	character_to_character_own	1	1.0
troy_main_hero_ability_apollos_rain_spec_range	troy_effect_hero_archer_ability_apollos_rain_spec_range	character_to_character_own	1	1.0
troy_main_hero_ability_apollos_rain_spec_range	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_ability_armstice	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_ability_armstice	troy_effect_hero_warlord_ability_armstice	character_to_character_own	1	1.0
troy_main_hero_ability_armstice_spec_duration	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_ability_armstice_spec_duration	troy_effect_hero_warlord_ability_armstice_replace	character_to_character_own	1	1.0
troy_main_hero_ability_armstice_spec_duration	troy_effect_hero_warlord_ability_armstice_spec_duration	character_to_character_own	1	1.0
troy_main_hero_ability_batter	troy_effect_hero_fighter_ability_batter	character_to_character_own	1	1.0
troy_main_hero_ability_batter	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_ability_batter_spec_armour_piercing	troy_effect_hero_fighter_ability_batter_replace	character_to_character_own	1	1.0
troy_main_hero_ability_batter_spec_armour_piercing	troy_effect_hero_fighter_ability_batter_spec_reduce_armor	character_to_character_own	1	1.0
troy_main_hero_ability_batter_spec_armour_piercing	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_ability_batter_spec_cost	troy_effect_hero_fighter_ability_batter_replace	character_to_character_own	1	1.0
troy_main_hero_ability_batter_spec_cost	troy_effect_hero_fighter_ability_batter_spec_cost	character_to_character_own	1	1.0
troy_main_hero_ability_batter_spec_cost	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_ability_battle_cry	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_ability_battle_cry	troy_effect_hero_warlord_ability_battle_cry	character_to_character_own	1	1.0
troy_main_hero_ability_battle_cry_spec_armour	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_ability_battle_cry_spec_armour	troy_effect_hero_warlord_ability_battle_cry_replace	character_to_character_own	1	1.0
troy_main_hero_ability_battle_cry_spec_armour	troy_effect_hero_warlord_ability_battle_cry_spec_armour	character_to_character_own	1	1.0
troy_main_hero_ability_battle_cry_spec_morale	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_ability_battle_cry_spec_morale	troy_effect_hero_warlord_ability_battle_cry_replace	character_to_character_own	1	1.0
troy_main_hero_ability_battle_cry_spec_morale	troy_effect_hero_warlord_ability_battle_cry_spec_morale	character_to_character_own	1	1.0
troy_main_hero_ability_blind_rage	troy_effect_hero_fighter_ability_blind_rage	character_to_character_own	1	1.0
troy_main_hero_ability_blind_rage	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_ability_blind_rage_spec_damage	troy_effect_hero_fighter_ability_blind_rage_replace	character_to_character_own	1	1.0
troy_main_hero_ability_blind_rage_spec_damage	troy_effect_hero_fighter_ability_blind_rage_spec_dmg	character_to_character_own	1	1.0
troy_main_hero_ability_blind_rage_spec_damage	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_ability_blind_rage_spec_duration	troy_effect_hero_fighter_ability_blind_rage_replace	character_to_character_own	1	1.0
troy_main_hero_ability_blind_rage_spec_duration	troy_effect_hero_fighter_ability_blind_rage_spec_duration	character_to_character_own	1	1.0
troy_main_hero_ability_blind_rage_spec_duration	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_ability_blood_sacrifice	troy_effect_hero_fighter_ability_blood_sacrifice	character_to_character_own	1	1.0
troy_main_hero_ability_blood_sacrifice	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_ability_blood_sacrifice_spec_leadership_damage	troy_effect_hero_fighter_ability_blood_sacrifice_replace	character_to_character_own	1	1.0
troy_main_hero_ability_blood_sacrifice_spec_leadership_damage	troy_effect_hero_fighter_ability_blood_sacrifice_spec_morale_damage	character_to_character_own	1	1.0
troy_main_hero_ability_blood_sacrifice_spec_leadership_damage	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_ability_blood_sacrifice_spec_reduce_damage	troy_effect_hero_fighter_ability_blood_sacrifice_replace	character_to_character_own	1	1.0
troy_main_hero_ability_blood_sacrifice_spec_reduce_damage	troy_effect_hero_fighter_ability_blood_sacrifice_spec_cost	character_to_character_own	1	1.0
troy_main_hero_ability_blood_sacrifice_spec_reduce_damage	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_ability_born_with_bow_spec_attack_speed	troy_effect_hero_archer_ability_born_with_the_bow_replace	character_to_character_own	1	1.0
troy_main_hero_ability_born_with_bow_spec_attack_speed	troy_effect_hero_archer_ability_born_with_the_bow_spec_ias	character_to_character_own	1	1.0
troy_main_hero_ability_born_with_bow_spec_attack_speed	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_ability_born_with_bow_spec_battle_speed	troy_effect_hero_archer_ability_born_with_the_bow_replace	character_to_character_own	1	1.0
troy_main_hero_ability_born_with_bow_spec_battle_speed	troy_effect_hero_archer_ability_born_with_the_bow_spec_speed	character_to_character_own	1	1.0
troy_main_hero_ability_born_with_bow_spec_battle_speed	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_ability_born_with_the_bow	troy_effect_hero_archer_ability_born_with_the_bow	character_to_character_own	1	1.0
troy_main_hero_ability_born_with_the_bow	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_ability_bow_to_the_moirai	troy_effect_hero_fighter_ability_bow_to_the_moirai	character_to_character_own	1	1.0
troy_main_hero_ability_bow_to_the_moirai	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_ability_bow_to_the_moirai_spec_armour	troy_effect_hero_fighter_ability_bow_to_the_moirai_replace	character_to_character_own	1	1.0
troy_main_hero_ability_bow_to_the_moirai_spec_armour	troy_effect_hero_fighter_ability_bow_to_the_moirai_spec_ias	character_to_character_own	1	1.0
troy_main_hero_ability_bow_to_the_moirai_spec_armour	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_ability_bow_to_the_moirai_spec_damage	troy_effect_hero_fighter_ability_bow_to_the_moirai_replace	character_to_character_own	1	1.0
troy_main_hero_ability_bow_to_the_moirai_spec_damage	troy_effect_hero_fighter_ability_bow_to_the_moirai_spec_rage	character_to_character_own	1	1.0
troy_main_hero_ability_bow_to_the_moirai_spec_damage	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_ability_brace	troy_effect_hero_defender_ability_brace	character_to_character_own	1	1.0
troy_main_hero_ability_brace	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_ability_brace_spec_charge_defence	troy_effect_hero_defender_ability_brace_replace	character_to_character_own	1	1.0
troy_main_hero_ability_brace_spec_charge_defence	troy_effect_hero_defender_ability_brace_spec_charge_def	character_to_character_own	1	1.0
troy_main_hero_ability_brace_spec_charge_defence	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_ability_brace_spec_radius	troy_effect_hero_defender_ability_brace_replace	character_to_character_own	1	1.0
troy_main_hero_ability_brace_spec_radius	troy_effect_hero_defender_ability_brace_spec_radius	character_to_character_own	1	1.0
troy_main_hero_ability_brace_spec_radius	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_ability_bulwark	troy_effect_hero_defender_bulwark	character_to_character_own	1	1.0
troy_main_hero_ability_bulwark	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_ability_bulwark_spec_armour	troy_effect_hero_defender_bulwark_replace	character_to_character_own	1	1.0
troy_main_hero_ability_bulwark_spec_armour	troy_effect_hero_defender_bulwark_spec_armour	character_to_character_own	1	1.0
troy_main_hero_ability_bulwark_spec_armour	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_ability_care_for_fallen	troy_effect_hero_defender_ability_care_for_fallen	character_to_character_own	1	1.0
troy_main_hero_ability_care_for_fallen	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
troy_main_hero_ability_care_for_fallen_spec_cooldown	troy_effect_hero_defender_ability_care_for_fallen_replace	character_to_character_own	1	1.0
troy_main_hero_ability_care_for_fallen_spec_cooldown	troy_effect_hero_defender_ability_care_for_fallen_spec_cd	character_to_character_own	1	1.0
troy_main_hero_ability_care_for_fallen_spec_cooldown	troy_effect_hero_level_up_health	character_to_character_own	1	2.5
