key	text	tooltip
factions_attack_desc_troy_main_dan_epirotes	You are attacking the Epirotes!	true
factions_screen_adjective_troy_main_trj_bithyni	Bithynian	true
factions_screen_name_troy_main_trj_lycia	Lycia	true
factions_defend_desc_troy_main_dan_epidayrus	You are defending against Epidayrus!	true
factions_defend_desc_att_fact_red	You are defending against Red Shield!	true
factions_screen_name_troy_main_dan_anemoessa	Anemoessa	true
factions_clan_summary_name_troy_main_dan_achaean_rebels	placeholder	true
factions_screen_adjective_att_fact_red	Red	true
factions_screen_name_when_shogun_troy_main_dan_peraia	placeholder	true
factions_screen_adjective_troy_main_trj_tereia	Tereia	true
factions_clan_summary_name_troy_main_dan_salamis	placeholder	true
factions_screen_name_troy_main_trj_edonia	Edonia	true
factions_screen_name_troy_main_trj_bisaltae	Bisaltae	true
factions_screen_name_when_shogun_troy_main_dan_arcadians_tutorial	placeholder	true
factions_senator_text_n_out_of_n_troy_main_dan_boeotians		true
factions_attack_desc_troy_main_dan_peraia	You are attacking Peraia!	true
factions_senator_text_n_out_of_n_troy_main_dan_apaesos		true
factions_senator_text_n_out_of_n_troy_main_trj_bottiaeans		true
factions_clan_summary_name_when_shogun_troy_main_trj_manyan_phry	placeholder	true
factions_defend_desc_troy_main_dan_elis	You are defending against Elis!	true
factions_clan_summary_name_when_shogun_troy_main_dan_ithaca_separatists	placeholder	true
factions_attack_desc_troy_main_trj_tlawa	You are attacking Tlawa!	true
factions_attack_desc_troy_main_dan_ephesos	You are attacking Ephesos!	true
factions_screen_name_troy_main_dan_triopion	Triopion	true
factions_screen_name_when_shogun_troy_main_trj_tlawa	placeholder	true
factions_senator_text_n_out_of_n_troy_main_trj_lelegan_rebels		true
factions_screen_adjective_troy_main_dan_dorian_rebels	Dorian	true
factions_clan_summary_name_troy_main_dan_mycenae	placeholder	true
factions_screen_adjective_troy_main_trj_cicones	Ciconian	true
factions_screen_adjective_troy_main_dan_macednon	Macednon	true
factions_attack_desc_troy_main_dan_triopion	You are attacking Triopion!	true
factions_senator_text_n_out_of_n_troy_main_dan_esperia		true
factions_defend_desc_troy_main_dan_abantes	You are defending against the Abantes!	true
factions_screen_adjective_troy_main_trj_lycia	Lycian	true
factions_senator_text_n_out_of_n_troy_main_dan_noagria		true
factions_defend_desc_troy_main_dan_ozolian_loc	You are defending against Ozolian Locris!	true
factions_senator_text_n_out_of_n_troy_main_dan_elis		true
factions_screen_adjective_troy_main_dan_ellopians	Ellopian	true
factions_senator_text_n_out_of_n_troy_main_dan_tantalis		true
factions_clan_summary_name_troy_main_trj_maeonians_tml	placeholder	true
factions_clan_summary_name_troy_main_trj_lycia	placeholder	true
factions_clan_summary_name_when_shogun_troy_main_trj_carians	placeholder	true
factions_clan_summary_name_troy_main_dan_lapiths	placeholder	true
factions_defend_desc_troy_main_trj_pelasgians_rebels	You are defending against the Peleset (Pelasgian Rebels)!	true
factions_senator_text_n_out_of_n_troy_main_dan_mycenae_separatists		true
factions_screen_name_when_shogun_att_fact_yellow	placeholder	true
factions_screen_adjective_troy_main_dan_phyllis	Phyllis	true
factions_screen_name_when_rebels_troy_main_dan_teleboans	Achaean Rebels	true
factions_senator_text_n_out_of_n_troy_main_dan_dorian_rebels		true
factions_clan_summary_name_when_shogun_troy_main_dan_ephesos	placeholder	true
factions_clan_summary_name_when_shogun_troy_main_trj_lelegan_rebels	placeholder	true
factions_clan_summary_name_att_fact_red	placeholder	true
factions_senator_text_n_out_of_n_troy_main_dan_achilles		true
factions_screen_name_when_shogun_troy_main_dan_meliboea	placeholder	true
factions_clan_summary_name_troy_main_trj_paris	placeholder	true
factions_attack_desc_troy_main_dan_achaean_rebels	You are attacking the Danaan Rebels!	true
factions_screen_adjective_troy_main_dan_phlegra	Phlegra	true
factions_defend_desc_troy_main_dan_achilles_separatists	You are defending against the Phthian Noble Pretenders!	true
factions_screen_name_when_rebels_troy_main_dan_achilles	Phthian Loyalists	true
factions_screen_name_when_shogun_troy_main_dan_achaean_rebels	placeholder	true
factions_defend_desc_troy_main_dan_arcadians	You are defending against the Arcadians!	true
factions_screen_adjective_troy_main_dan_aeolian_rebels	Aeolian	true
factions_senator_text_n_out_of_n_troy_main_dan_meliboea		true
factions_screen_name_troy_main_trj_bithyni	Bithyni	true
factions_screen_name_when_shogun_troy_main_dan_rhodes	placeholder	true
factions_clan_summary_name_troy_main_dan_aeolian_rebels	placeholder	true
factions_senator_text_n_out_of_n_troy_main_dan_ithaca_separatists		true
factions_attack_desc_troy_main_dan_ionia	You are attacking Ionia!	true
factions_clan_summary_name_troy_main_dan_epidayrus	placeholder	true
factions_screen_name_troy_main_dan_teleboans	Teleboans	true
factions_clan_summary_name_when_shogun_troy_main_trj_ilion	placeholder	true
factions_screen_adjective_troy_main_trj_paeonians	Paeonian	true
factions_senator_text_n_out_of_n_troy_main_dan_chersonesos		true
factions_senator_text_n_out_of_n_troy_main_dan_triopion		true
factions_senator_text_n_out_of_n_troy_main_dan_abantes		true
factions_screen_name_when_shogun_troy_main_dan_macednon	placeholder	true
factions_screen_name_troy_main_trj_ascanian_phry	Ascanian Phrygians	true
factions_screen_name_troy_main_dan_arcadians	Arcadians	true
factions_clan_summary_name_troy_main_dan_elis	placeholder	true
factions_screen_name_troy_main_dan_asia	Asia	true
factions_clan_summary_name_troy_main_trj_thrakes	placeholder	true
factions_screen_name_when_shogun_troy_main_dan_magnetes	placeholder	true
factions_screen_name_when_shogun_troy_main_trj_lelegia_min	placeholder	true
factions_clan_summary_name_when_shogun_troy_main_trj_dardania	placeholder	true
factions_attack_desc_troy_main_dan_knossos	You are attacking Knossos!	true
factions_screen_adjective_troy_main_dan_kyme	Kyme	true
factions_clan_summary_name_troy_main_dan_curetes	placeholder	true
factions_attack_desc_troy_main_dan_achilles_separatists	You are attacking  the Phthian Noble Pretenders!	true
factions_screen_name_troy_main_trj_maeonians_tml	Maeonians of Tmolos	true
factions_defend_desc_troy_main_trj_thyni	You are defending against the Thyni tribe!	true
factions_screen_name_when_rebels_troy_main_trj_dardania_separatists	Dardanian Noble Pretenders	true
factions_attack_desc_troy_main_trj_agriophones	You are attacking the Agriophones tribe!	true
factions_screen_name_when_rebels_troy_main_dan_sparta	Spartan Loyalists	true
factions_defend_desc_troy_main_trj_lycia	You are defending against Lycia!	true
factions_clan_summary_name_when_shogun_troy_main_trj_cicones	placeholder	true
factions_clan_summary_name_when_shogun_troy_main_trj_thracian_rebels	placeholder	true
factions_attack_desc_troy_main_dan_arcadians_tutorial	You are attacking the Arcadians!	true
factions_attack_desc_troy_main_trj_aegaan_pel	You are attacking the Aegaan Pelasgians!	true
factions_clan_summary_name_troy_main_dan_apaesos	placeholder	true
factions_clan_summary_name_troy_main_dan_thessalians	placeholder	true
factions_attack_desc_troy_main_dan_ithaca_separatists	You are attacking  the Ithacan Noble Pretenders!	true
factions_screen_name_when_shogun_troy_main_dan_aetolians	placeholder	true
factions_screen_name_when_rebels_troy_main_dan_ozolian_loc	Aeolian Rebels	true
factions_screen_name_troy_main_trj_apsynthioi	Apsynthioi	true
factions_attack_desc_troy_main_dan_curetes	You are attacking the Curetes!	true
factions_screen_name_troy_main_trj_aethria	Aethria	true
factions_screen_name_when_shogun_troy_main_dan_dorian_rebels	placeholder	true
factions_attack_desc_troy_main_dan_apaesos	You are attacking Apaesos!	true
factions_screen_name_when_rebels_troy_main_dan_mycenae_separatists	Mycenaean Noble Pretenders	true
factions_defend_desc_troy_main_dan_magnetes	You are defending against the Magnetes!	true
factions_screen_adjective_troy_main_dan_aetolians	Aetolian	true
factions_senator_text_n_out_of_n_troy_main_trj_aenos		true
factions_screen_name_when_rebels_troy_main_dan_macednon	Dorian Rebels	true
factions_screen_name_troy_main_dan_mycenae_separatists	Mycenaean Noble Pretenders	true
factions_senator_text_n_out_of_n_troy_amazons_trj_penthesilea		true
factions_clan_summary_name_when_shogun_troy_main_trj_ascanian_phry	placeholder	true
factions_clan_summary_name_troy_main_trj_hector	placeholder	true
factions_attack_desc_troy_main_dan_sparta_separatists	You are attacking  the Spartan Noble Pretenders!	true
factions_screen_adjective_troy_main_trj_lycia_separatists	Lycian Nobles	true
factions_attack_desc_troy_main_dan_miletus	You are attacking Miletus!	true
factions_clan_summary_name_troy_main_dan_arcadians_tutorial	placeholder	true
factions_clan_summary_name_when_shogun_troy_main_trj_tereia	placeholder	true
factions_defend_desc_troy_main_trj_hector_separatists	You are defending against the Trojan Noble Pretenders!	true
factions_attack_desc_troy_main_trj_paris	You are attacking Paris' Trojans!	true
factions_screen_name_when_shogun_troy_main_dan_anemoessa	placeholder	true
factions_clan_summary_name_when_shogun_troy_main_dan_apaesos	placeholder	true
factions_screen_adjective_troy_main_dan_pylos	Pylos	true
factions_defend_desc_troy_main_dan_chersonesos	You are defending against Chersonesos!	true
factions_clan_summary_name_when_shogun_troy_main_dan_noagria	placeholder	true
factions_screen_name_troy_main_dan_dolopians	Lycomedes' Dolopians	true
factions_screen_name_when_shogun_troy_main_dan_troizen	placeholder	true
factions_screen_name_troy_main_trj_dardania_separatists	Dardanian Pretenders	true
factions_screen_name_troy_main_dan_graea	Graea	true
factions_screen_adjective_troy_main_dan_magnetes	Magnetean	true
factions_screen_name_troy_main_dan_dorian_rebels	Dorian Rebels	true
factions_screen_name_when_shogun_troy_main_trj_edonia	placeholder	true
factions_attack_desc_troy_main_trj_pelasgiotes	You are attacking the Pelasgiotes!	true
factions_clan_summary_name_when_shogun_troy_main_trj_maeonian_rebels	placeholder	true
factions_clan_summary_name_troy_main_dan_ithaca_separatists	placeholder	true
factions_attack_desc_troy_main_trj_mysia	You are attacking Mysia!	true
factions_clan_summary_name_when_shogun_troy_main_dan_dorians	placeholder	true
factions_clan_summary_name_when_shogun_troy_main_trj_bisaltae	placeholder	true
factions_clan_summary_name_when_shogun_troy_main_trj_mysia	placeholder	true
factions_screen_adjective_troy_main_dan_teleboans	Teleboan	true
factions_clan_summary_name_when_shogun_troy_main_dan_ionian_rebels	placeholder	true
factions_screen_adjective_troy_main_dan_abantes	Abantan	true
factions_clan_summary_name_when_shogun_troy_main_dan_aetolians	placeholder	true
factions_attack_desc_troy_main_trj_tereia	You are attacking Tereia!	true
factions_screen_name_when_rebels_troy_main_dan_triopion	Achaean Rebels	true
factions_clan_summary_name_troy_main_trj_ascanian_phry	placeholder	true
factions_screen_name_troy_main_dan_apaesos	Apaesos	true
factions_clan_summary_name_when_shogun_troy_main_dan_triopion	placeholder	true
factions_senator_text_n_out_of_n_troy_main_dan_argos		true
factions_screen_name_when_rebels_troy_main_dan_corinthians	Ionian Rebels	true
factions_senator_text_n_out_of_n_troy_main_trj_paris_separatists		true
factions_clan_summary_name_troy_main_trj_aegaan_pel	placeholder	true
factions_screen_name_troy_main_trj_dardania	Dardania	true
factions_screen_adjective_troy_main_trj_alazones	Alazonian	true
factions_attack_desc_troy_main_trj_troy	You are attacking Priam's Trojans!	true
factions_clan_summary_name_when_shogun_troy_main_trj_pelasgians_rebels	placeholder	true
factions_screen_adjective_troy_main_trj_edonia	Edonian	true
factions_defend_desc_att_fact_blue	You are defending against Red Shield!	true
factions_screen_name_when_shogun_troy_main_dan_lapiths	placeholder	true
factions_clan_summary_name_troy_main_dan_epirotes	placeholder	true
factions_senator_text_n_out_of_n_troy_main_dan_pylos_tutorial		true
factions_screen_name_when_rebels_troy_main_dan_perrhaebi	Aeolian Rebels	true
factions_screen_name_troy_main_dan_makaria	Makaria	true
factions_screen_adjective_troy_main_trj_apsynthioi	Apsynthian	true
factions_screen_name_troy_main_trj_carians	Carians	true
factions_clan_summary_name_when_shogun_troy_main_dan_narykos	placeholder	true
factions_screen_adjective_troy_main_dan_minyes	Minyes	true
factions_clan_summary_name_when_shogun_troy_main_dan_aeolian_rebels	placeholder	true
factions_attack_desc_troy_main_dan_dorians	You are attacking the Dorians!	true
factions_attack_desc_troy_main_trj_paphlagonians	You are attacking the Paphlagonians!	true
factions_screen_name_when_shogun_troy_main_trj_maeonian_rebels	placeholder	true
factions_clan_summary_name_when_shogun_troy_main_dan_graea	placeholder	true
factions_screen_adjective_troy_main_dan_phaiacians	Phaiacian	true
factions_defend_desc_troy_main_dan_asia	You are defending against Asia!	true
factions_screen_name_when_rebels_troy_main_dan_lapiths	Aeolian Rebels	true
factions_clan_summary_name_when_shogun_troy_main_dan_esperia	placeholder	true
factions_screen_adjective_troy_main_trj_maeonian_rebels	Maeonian	true
factions_clan_summary_name_when_shogun_troy_main_dan_lapiths	placeholder	true
factions_defend_desc_troy_main_dan_dindyma	You are defending against Dindyma!	true
factions_screen_adjective_troy_main_dan_sparta	Spartan	true
factions_defend_desc_troy_main_dan_miletus	You are defending against Miletus!	true
factions_screen_name_when_rebels_troy_main_dan_dorians	Dorian Rebels	true
factions_clan_summary_name_troy_main_dan_noagria	placeholder	true
factions_clan_summary_name_troy_main_trj_edonia	placeholder	true
factions_clan_summary_name_troy_main_trj_paris_separatists	placeholder	true
factions_screen_adjective_troy_main_trj_thyni	Thynian	true
factions_screen_name_troy_main_trj_thracian_rebels	Unruly Thracians	true
factions_screen_name_when_shogun_troy_main_dan_pylos_tutorial	placeholder	true
factions_screen_name_when_rebels_troy_main_dan_rhodes	Achaean Rebels	true
factions_screen_adjective_troy_main_dan_mycenae_separatists	Mycenaean Nobles	true
factions_attack_desc_troy_main_dan_arcadians	You are attacking the Arcadians!	true
factions_screen_name_when_rebels_troy_main_trj_lycia	Lycian Loyalists	true
factions_screen_name_troy_main_dan_curetes	Curetes	true
factions_screen_name_when_rebels_troy_main_dan_thessalians	Aeolian Rebels	true
factions_screen_name_when_shogun_troy_main_trj_apsynthioi	placeholder	true
factions_clan_summary_name_when_shogun_troy_main_trj_paphlagonians	placeholder	true
factions_attack_desc_troy_main_dan_noagria	You are attacking Noagria!	true
factions_defend_desc_troy_main_dan_makaria	You are defending against Makaria!	true
factions_screen_name_when_rebels_troy_main_dan_dolopians	Aeolian Rebels	true
factions_senator_text_n_out_of_n_troy_main_dan_makaria		true
factions_screen_name_troy_main_dan_knossos	Knossos	true
factions_defend_desc_troy_main_dan_knossos	You are defending against Knossos!	true
factions_defend_desc_troy_main_trj_paeonians	You are defending against the Paeonians!	true
factions_screen_name_when_rebels_troy_main_trj_maeonians_tml	Maeonian Rebels	true
factions_senator_text_n_out_of_n_troy_main_trj_thyni		true
factions_attack_desc_troy_main_dan_thessalians	You are attacking the Thessalians!	true
factions_screen_adjective_troy_main_trj_lelegia_min	Lelegan	true
factions_screen_name_when_shogun_troy_main_trj_paphlagonians	placeholder	true
factions_screen_name_when_rebels_troy_main_trj_tlawa	Lelegan Rebels	true
factions_senator_text_n_out_of_n_troy_main_dan_pylos		true
factions_attack_desc_troy_main_dan_minyes	You are attacking Minyes!	true
factions_senator_text_n_out_of_n_troy_main_dan_narykos		true
factions_screen_name_troy_main_dan_esperia	Esperia	true
factions_defend_desc_troy_main_dan_troizen	You are defending against Troizen!	true
factions_clan_summary_name_troy_main_dan_dolopians	placeholder	true
factions_attack_desc_troy_main_trj_paeonians	You are attacking the Paeonians!	true
factions_clan_summary_name_when_shogun_troy_main_dan_anemoessa	placeholder	true
factions_defend_desc_troy_main_trj_alazones	You are defending against the Alazones!	true
factions_clan_summary_name_troy_main_dan_ozolian_loc	placeholder	true
factions_attack_desc_troy_main_trj_apsynthioi	You are attacking the Apsynthioi tribe!	true
factions_screen_name_when_shogun_troy_main_dan_mycenae	placeholder	true
factions_screen_name_troy_main_dan_aethaleia	Aethaleia	true
factions_screen_name_when_rebels_troy_main_dan_kyme	Aeolian Rebels	true
factions_screen_name_when_rebels_troy_main_trj_methymna	Pelasgian Rebels	true
factions_screen_name_when_rebels_troy_main_dan_aetolians	Achaean Rebels	true
factions_clan_summary_name_when_shogun_troy_main_dan_pylos	placeholder	true
factions_attack_desc_troy_main_trj_dardania	You are attacking Dardania!	true
factions_screen_name_when_rebels_troy_main_dan_mycenae	Mycenaean Loyalists	true
factions_defend_desc_troy_main_trj_aegaan_pel	You are defending against the Aegaan Pelasgians!	true
factions_attack_desc_troy_main_trj_lycia	You are attacking Lycia!	true
factions_defend_desc_troy_main_trj_maeonian_rebels	You are defending against the Maeonian Rebels!	true
factions_attack_desc_troy_main_dan_achilles	You are attacking Phthia!	true
factions_clan_summary_name_when_shogun_troy_main_trj_edonia	placeholder	true
factions_clan_summary_name_troy_main_trj_dardania_separatists	placeholder	true
factions_screen_name_when_shogun_troy_main_dan_mycenae_separatists	placeholder	true
factions_attack_desc_att_fact_yellow	You are attacking Red Shield!	true
factions_screen_name_troy_main_dan_boeotians	Boeotians	true
factions_defend_desc_troy_main_dan_triopion	You are defending against Triopion!	true
factions_clan_summary_name_troy_main_trj_cicones	placeholder	true
factions_screen_adjective_troy_main_dan_corinthians	Corinthian	true
factions_screen_adjective_troy_main_trj_troy	Trojan	true
