key	text	tooltip
ui_text_replacements_localised_text_hp_campaign_armies_upkeep_2	You can view a unit’s upkeep cost by mousing over its unit card and examining the Unit Information panel on the left-hand side of the screen. You can also view an army’s overall upkeep cost in the top left-hand side of its Army panel. Finally, you can view your factionwide army upkeep costs by mousing over the individual resource symbols at the top left-hand side of the campaign map.	true
ui_text_replacements_localised_text_hp_building_description_amazons_penthesilea_resource_cap	As horseback riding as a military discipline had yet to arise at the time of the Trojan War, the animal's main use, besides pulling chariots, was as beast of burden. This was especially true for nomadic tribes, since travel overland in the Late Bronze Age was often arduous and perilous. Horses made excellent chariot pullers, covering great distances if the terrain allowed, but they were too scrawny at the time to bear significant weights on their backs. It would take centuries of selective breeding and improved nutrition for them to develop the muscular structure necessary to efficiently carry heavily-armoured soldiers.	true
ui_text_replacements_localised_text_hp_title_building_farming_village	Farming Village	true
ui_text_replacements_localised_text_hp_title_sarpedon_lycia	Sarpedon (Lycia)	true
ui_text_replacements_localised_text_troy_effect_text_host_army_sight_range_mod	 %+n% to line of sight of host army	true
ui_text_replacements_localised_text_hp_title_war_circle	War Circle	true
ui_text_replacements_localised_text_troy_st_diplomacy_overview_4	This list shows every faction that you know and can communicate with. Double-click on a faction to initiate conversation. Note that you can change the ordering of every column in the list by clicking on the headers.	true
ui_text_replacements_localised_text_hp_title_unit_ability_vanguard_deployment	Vanguard Deployment	true
ui_text_replacements_localised_text_hp_title_unit_companions_of_sarpedon	Companions of Sarpedon	true
ui_text_replacements_localised_text_hp_title_building_trojan_tower	Trojan Tower	true
ui_text_replacements_localised_text_troy_st_army_commanders_4	Here you can view the items that the Hero has equipped.	true
ui_text_replacements_localised_text_hp_hero_paris_fm_overview	Paris has a unique opportunity to compete with his brother Hector for their father’s throne. He must also ensure the happiness of his beloved Helen, and through her inspire valour in the people of Troy.	true
ui_text_replacements_localised_text_hp_hero_menelaus_fm_call_to_arms_03	The units available from each allied kingdom can be consulted on the Call to Arms section of the Unit Recruitment panel.	true
ui_text_replacements_localised_text_hp_title_game_guide_campaign_UI_faction_summary	The Faction Summary Panel	true
ui_text_replacements_localised_text_troy_st_recruitment_2	These numbers show the current and the maximum number of units that you can field in an army.	true
ui_text_replacements_localised_text_hp_description_unit_ability_defender	This elite unit excels at pinning the enemy down in melee, buying time for the rest of your army to get into position.	true
ui_text_replacements_localised_text_hp_title_building_gold_pit	Gold Pit	true
ui_text_replacements_localised_text_troy_early_game_mission_earn_favour_title_1	Divine Favour	true
ui_text_replacements_localised_text_troy_st_diplomacy_offer_1	Initiating diplomacy begins with selecting the faction you wish to deal with.	true
ui_text_replacements_localised_text_hp_hero_penthesilea_fm_oaths_in_blood_02	Razing settlements grants Penthesilea extra resources and special bonuses. What exactly can be gained from a given settlement can be seen from the Post-battle panel following its capture; for instance, if one of the gods despises a given settlement, razing it will raise Penthesilea’s favour with that deity, while another province might improve Penthesilea’s line of sight and viewing range on the campaign map.	true
ui_text_replacements_localised_text_wh2_intro_campaign_character_info_2	General information about the selected character is shown here.\\nArmy Upkeep shows how much this Hero's army costs per-turn to maintain.	true
ui_text_replacements_localised_text_hp_title_large_apoikia	Large Apoikia	true
ui_text_replacements_localised_text_hp_title_hero_battle_ability_archer_cheat_hades	Cheat Hades	true
ui_text_replacements_localised_text_hp_building_description_amazons_penthesilea_upgrades	While bronze weapons were exceptionally sturdy even in comparison to iron, they still required great expertise to produce and maintain. They were important status symbols, attesting to the exceptional skill needed to forge them, as well as the rarity of tin, a critical component that had to be imported over vast distances. While bronze blades did not rust, they had a tendency to break or chip, and the metal's malleability meant it lost its edge quicker. All these factors ensured that smiths were held in high regard, as they kept armies supplied with well-maintained, quality weaponry.	true
ui_text_replacements_localised_text_hp_campaign_diplomacy_elements_confederation	Confederation is where one faction takes complete ownership of another's regions and settlements, resources, generals, armies and agents – the confederated faction is effectively dissolved, with all assets passing to the confederating faction. Note however that suddenly gaining additional armies may increase unit upkeep to unacceptable levels, and also that a very high diplomatic attitude is required in order to achieve confederation in the first place.	true
ui_text_replacements_localised_text_hp_gameplay_hero_classes_desc_01	All Heroes available for recruitment fall into one of four broad archetypes: fighters, archers, warlords, and defenders. These archetypes represent the type of support a given Hero can provide to their armies; for instance, fighter Heroes focus on dealing direct damage, while archers specialise in missile warfare.	true
ui_text_replacements_localised_text_troy_main_tutorial_scripted_tour_character_skills_5	Over on the left you can see the combined effects that your Hero provides in battle.	true
ui_text_replacements_localised_text_hp_description_fire_at_will	All missile units have access to the "Fire-at-Will" ability, which can be toggled on and off using the button on the battle HUD. When toggled on, a missile unit will select its own targets automatically unless you intervene and specifically order it to fire at something else. When toggled off, it will not fire at all unless specifically ordered to do so. Although requiring a greater level of battle management, deactivating it conserves ammunition and reduces the likelihood of friendly fire and collateral damage taking place. Conversely, leaving the feature activated – its default state – can be useful when defending, as your missile units will automatically fire on any enemy units that march into their firing arcs, which hopefully reduces the amount of costly melee required to achieve victory.	true
ui_text_replacements_localised_text_hp_title_spread_influence	Spread Influence	true
ui_text_replacements_localised_text_troy_main_incident_lightning_storm_title	Zeus' Wrath	true
ui_text_replacements_localised_text_troy_main_fm_priam_mission_defeat_hero_title	Champion of Troy	true
ui_text_replacements_localised_text_troy_main_city_info_bar_helen	This settlement is Helen's current residence. The faction that controls this settlement also holds Helen.	true
ui_text_replacements_localised_text_hp_title_unit_champions_of_phthia	Champions of Phthia	true
ui_text_replacements_localised_text_hp_title_unit_lycian_champions	Lycian Champions	true
ui_text_replacements_localised_text_hp_title_unit_spearmen	Spearmen	true
ui_text_replacements_localised_text_hp_title_hero_battle_ability_fighter_cleave	Cleave	true
ui_text_replacements_localised_text_troy_divine_will_apollo_cult_level_3_title	The Light of Phoebus	true
ui_text_replacements_localised_text_hp_gameplay_antagonist_plan_desc_01	Sworn enmity from your antagonist grants unique insights into their schemes against you.	true
ui_text_replacements_localised_text_twa_account_body	You’ve unlocked the Amazons DLC with Total War Access. Claim before 27th to keep it forever.	true
ui_text_replacements_localised_text_hp_title_deployment	Deployment	true
ui_text_replacements_localised_text_hp_title_foreign_barracks	Foreign Barracks	true
ui_text_replacements_localised_text_hp_hero_achilles_fm_greatest_02	Achilles can choose to fight a challenger through a regular engagement on the battlefield, or he can command a defiant rival to recognise him as the better fighter.	true
ui_text_replacements_localised_text_hp_title_administration_square	Administration: Square	true
ui_text_replacements_localised_text_hp_description_unit_khopesh	A major imperial power from across the Mediterranean, Egypt was well-known to both Anatolians and Achaeans throughout the Late Bronze Age. While historical records and Homeric accounts do not support their involvement in the Trojan War, it is fair to assume that they provided mercenary forces in some capacity, as was often the case with other states bordering the Aegean Sea. These hired soldiers would have wielded the dreaded khopesh, a distinctive sword evolved from the epsilon-shaped axe that featured a curved blade used for both slashing and bludgeoning.	true
ui_text_replacements_localised_text_hp_help_info_overlays_01	Info overlays are a convenient way to explore the different functionalities available to you over the course of the game. You can activate them either by clicking the Toggle Info Overlay button in the top right-hand corner of the map or by pressing F1.	true
ui_text_replacements_localised_text_hp_title_inspire_disciplined	Inspire: Disciplined	true
ui_text_replacements_localised_text_hp_title_sea	Sea	true
ui_text_replacements_localised_text_hp_description_fortifications	Major settlements are protected by walls and have greater siege hold-out time. Should you assault a walled settlement, your forces will have to scale the walls while the defenders enjoy the benefits of holding the higher ground. Note that you cannot destroy walls during battle.	true
ui_text_replacements_localised_text_hp_title_unit_centaur_outriders	Centaur Outriders	true
ui_text_replacements_localised_text_effect_scopes_enemy_armies_provincewide	(enemy armies in this province)	true
ui_text_replacements_localised_text_hp_title_unit_ability_poor_accuracy	Poor Accuracy	true
ui_text_replacements_localised_text_hp_title_game_guide_campaign_UI_prebattle_panel	The Pre-battle Panel	true
ui_text_replacements_localised_text_hp_hero_odysseus_fm_safe_havens_02	Once a safe haven is established, it can be upgraded in several ways. These buildings allow for the recruitment of troops and can be upgraded as needed.	true
ui_text_replacements_localised_text_wh2_intro_campaign_attacking_title	Attacking	true
ui_text_replacements_localised_text_hp_title_unit_ability_charging	Charger	true
ui_text_replacements_localised_text_hp_gameplay_hero_defender_desc_06	Companions are highly mobile Heroes who can support a great number of friendly units in battle.	true
ui_text_replacements_localised_text_troy_main_fm_achilles_hot_blooded_insulted_reached_dilemma_choice_1_desc	Achilles will enter Indignant mode, affecting both his faction and his own army.	true
ui_text_replacements_localised_text_troy_st_diplomacy_offer_7	Existing treaties between you and the other factions are visible here.	true
ui_text_replacements_localised_text_hp_title_building_dorian_labourers_tents	Dorian Labourers' Tents	true
ui_text_replacements_localised_text_mount_chariot_archer_desc	This light chariot will keep the Hero mobile on the battlefield, but is still strong enough to be used as an archery platform.	true
ui_text_replacements_localised_text_hp_agent_actions_envoy_infiltrate_title	Deliberation	true
ui_text_replacements_localised_text_hp_campaign_point_3_hero_actions	[PH] Tooltips on the various [[img:icon_hero]][[/img]]Agent action buttons show more information about that action, including its chance of success.	true
ui_text_replacements_localised_text_troy_st_army_commanders_2	This is the pool of action points for the army. It is spent on movement, attacking and various other actions.	true
ui_text_replacements_localised_text_hp_title_hero_battle_ability_fighter_olympian_throw	Olympian Throw	true
ui_text_replacements_localised_text_difficulty_campaign_desc_hard	[[col:yellow]]Campaign: [[/col]]Enemy factions pay less for army upkeep and unit recruitment along with various additional bonuses.	true
ui_text_replacements_localised_text_hp_title_ambush_battles	Ambush Battles	true
ui_text_replacements_localised_text_hp_gameplay_hero_archer_desc_02	The two classes of archers are:	true
ui_text_replacements_localised_text_select_next_character	Select next character	true
ui_text_replacements_localised_text_hp_title_unit_renowned_armoured_slingers	Renowned Armoured Slingers	true
ui_text_replacements_localised_text_hp_title_merging_and_disbanding_units	Merging & Disbanding Units	true
ui_text_replacements_localised_text_recruit_units_tooltip	Local Recruitment||Click the button to open the Unit Recruitment panel.	true
ui_text_replacements_localised_text_hp_gaf_bio_apollo_1	Gender: Male\\n\\nRealms of influence: Sun, music, prophecy, healing\\n\\nSymbols: Lyres, bows and arrows, laurel wreaths\\n\\nParents: Zeus and Leto\\n\\nNotable sibling: Artemis\\n\\nNotable children: Orpheus\\n\\n	true
ui_text_replacements_localised_text_hp_title_visibility	Visibility	true
ui_text_replacements_localised_text_hp_descripton_unit_weight_class_light	Light units rely on swiftness and mobility. Their stamina lasts long and terrain penalties they receive are greatly reduced. Despite all this, light units are vulnerable in prolonged combat.	true
ui_text_replacements_localised_text_hp_title_javelin_riders	Javelin Riders	true
ui_text_replacements_localised_text_hp_building_description_main_phthia_myrmidon_camp	Legendary for their ferocity and their undying loyalty to their leader Achilles, the Myrmidons were the most formidable warriors to join the Achaean host during the Trojan War. Their name is derived from the word for ants, 'murmekes'; while legend claims that they were created by Zeus when the king of the gods transformed an ant colony into men, it is more likely a reference to their steel discipline and unwavering morale, granting them an overwhelming advantage over all but the most battle-hardened troops.	true
ui_text_replacements_localised_text_hp_title_building_altar_of_apollo	Altar of Apollo	true
ui_text_replacements_localised_text_hp_title_building_altar_of_ares	Altar of Ares	true
ui_text_replacements_localised_text_wh2_intro_campaign_character_details	This button opens the Character Details panel on the Details tab, showing a breakdown of information about the selected character.	true
ui_text_replacements_localised_text_hp_title_war_tents	War Tents	true
ui_text_replacements_localised_text_hp_building_description_main_hector_trojan_tower	After successfully defending its strategic position at the entrance to the Hellespont for centuries, Troy in the Late Bronze Age had evolved magnificent defences that only the most determined or foolhardy attacker could ever hope to breach. The city's awe-inspiring walls, standing at eight metres tall and five wide, were believed to have been erected by Poseidon and Apollo themselves. Ultimately, not even the assembled Achaean host could knock down its reinforced gates: it took all of Odysseus' treachery and cunning to make his way inside, hiding with a handful of elite warriors within the infamous Trojan Horse.	true
ui_text_replacements_localised_text_egs_view_account	View Epic Games Store account	true
ui_text_replacements_localised_text_troy_story_warning_desc	As the world around you sinks deeper and deeper into the clutches of all-devouring war, you will be given a choice to either support your side of the conflict or fight alone. Once this moment comes, pick your choice carefully, for it will have lasting repercussions.	true
ui_text_replacements_localised_text_hp_title_battle_grouping	Grouping Units	true
ui_text_replacements_localised_text_hp_title_large_mountain_apoikia	Large Mountain Apoikia	true
ui_text_replacements_localised_text_hp_agent_actions_seer_disclosure_target	Target: Own settlement	true
ui_text_replacements_localised_text_hp_title_skill_snipe	Snipe	true
ui_text_replacements_localised_text_agent_action_description_seer_own_settlement	([[col:yellow]]Greatly increases the favour of the god, whose temple is inside the settlement. The seer is removed afterwards.[[/col]])	true
ui_text_replacements_localised_text_hp_title_stance_march	March Stance 	true
ui_text_replacements_localised_text_hp_title_unit_trojan_defenders	Trojan Defenders	true
ui_text_replacements_localised_text_building_title_replacement_marksmens_range	Marksmen's Range	true
ui_text_replacements_localised_text_incremental_autosave_tooltip	When checked, any auto-saves or quick saves will be saved individually, with incremental file names.	true
ui_text_replacements_localised_text_difficulty_campaign_desc_easy	[[col:yellow]]Campaign: [[/col]]You'll gain happiness and army upkeep bonuses, and enemy armies may attack rashly when you outnumber them.	true
ui_text_replacements_localised_text_wh2_intro_battle_time_limit	Place the mouse cursor over the timer to see who wins when the time runs out.	true
ui_text_replacements_localised_text_taxes	Taxes	true
ui_text_replacements_localised_text_hp_title_unit_spear_fighting_myrmidons	Spear-fighting Myrmidons	true
ui_text_replacements_localised_text_hp_title_religion	Temples	true
ui_text_replacements_localised_text_hp_title_hunters	Hunters	true
ui_text_replacements_localised_text_hp_agent_actions_seer_presence_target	Target: Passive	true
ui_text_replacements_localised_text_hp_title_amazons	Playable Factions: Amazons	true
ui_text_replacements_localised_text_hp_help_character_details_skills_tab	Skills Tab	true
ui_text_replacements_localised_text_hp_description_unit_axe_2	A carryover from Neolithic times, axemen maintained their relevance on the Achaean battlefield thanks to the introduction of improved Bronze Age metalworking techniques. Often forged out of arsenical copper, two-handed axes could cleave through bronze armour if swung with enough power, while the smaller, one-handed versions were carried alongside a shield to swiftly dispatch light infantry. Besides their use as tools and weapons, the archaeological record shows they also played an important role in religious rituals in ancient Crete, where the double-headed labrys was closely associated with the goddesses of the Minoan religion.	true
ui_text_replacements_localised_text_hp_campaign_sieges_surrender	The defenders of a besieged settlement will surrender when the siege timer expires, as marked on the Siege panel. If an army is stationed in the settlement in its defence, they may instead choose to sally out and counterattack before the timer expires.	true
ui_text_replacements_localised_text_troy_main_fm_lycian_guild_ask_resources_tooltip	Use this action to request precious resources from this faction. The amount of goods you receive is dependent on the number of deposits in their regions.	true
ui_text_replacements_localised_text_agent_action_description_spy_passive	([[col:yellow]]Reduces the chance of success of all enemy agents' actions in the region.[[/col]])	true
ui_text_replacements_localised_text_frontend_ody_fm_safe_havens_2	[[img:ithaca_flag]][[/img]]Heroes can recruit units in regions with safe haven buildings.	true
ui_text_replacements_localised_text_hp_agent_actions_spy_foster_title	Foster the Wounded	true
ui_text_replacements_localised_text_hp_campaign_description_characters	Factions are defended by Hero and agent characters. Each character has its own attributes that can benefit or sometimes hinder the faction.	true
ui_text_replacements_localised_text_frontend_aen_fm_stygian_voices_4	[[img:dardania_flag]][[/img]]As you expand, you might come across an ancient Hero's final resting place, which will allow you to converse with them.	true
ui_text_replacements_localised_text_hp_agent_actions_priestess	Priestess	true
ui_text_replacements_localised_text_hp_building_description_main_miletus_way	Devoted to Apollo, the god of prophecy, the shrine at Miletus was home to a prominent oracle, second only in importance to Delphi. The sanctuary was modest compared to the temple built in its place in the Classical Period, but it still played a vital spiritual role at the time of the Trojan War. To reach the site, pilgrims had to walk sixteen kilometres along the Sacred Way, an awe-inspiring road lined with regal statues and tombs. Many important historical figures would travel this very path hoping to gain Apollo's favour in later centuries, including Alexander the Great himself.	true
ui_text_replacements_localised_text_antagonist_behaviour_onslaught	The enemy's forces have grown bold and now confront your armies directly. They seem disinterested in the settlements, paying attention only to those left unprotected. You must counter this strategy as quickly as possible, lest your domain be eroded piecemeal and by stealth!	true
ui_text_replacements_localised_text_fe_faction_select_recommended_playstyle	Recommended Playstyle	true
ui_text_replacements_localised_text_hp_title_campaign_map_ambushes	Campaign Map Ambushes	true
ui_text_replacements_localised_text_hp_description_hero_battle_ability_warlord_the_shout	The Hero and any nearby friendly units are granted bonus melee attack and weapon damage.	true
ui_text_replacements_localised_text_development_points_tooltip_hordes_insufficent_development_points_number	This horde will grow over time and constructing appropriate buildings will help increase its rate of [[img:icon_growth]][[/img]]growth.	true
ui_text_replacements_localised_text_hp_title_the_shout	The Shout	true
ui_text_replacements_localised_text_hp_building_description_main_core_coastal_fishermen	While the societies of the Late Bronze Age relied heavily on agriculture and animal husbandry to supply their dietary needs, the presence of fish bones in the archaeological record indicates the sea played a critical role in feeding populations, especially along the coast. Long before they were employed in war, ships criss-crossed the Aegean in large fishing fleets, hunting for prey to ensnare with nets or hunt with spears. The practice also fuelled trade, as exotic species were sought as far afield as Egypt, where they would fetch a decent price if delivered fresh.	true
ui_text_replacements_localised_text_hp_help_epic_missions_02	At certain points throughout a character’s epic missions, you will need to make critical choices that illustrate the moral dilemmas posed to your Epic Hero on their journey into legend. Choose wisely, and you may be able to forge your own unique path to immortality!	true
ui_text_replacements_localised_text_hp_help_night_battles_title	Night Battles	true
ui_text_replacements_localised_text_troy_main_fm_priam_mission_buildings_influence_desc	Your father always said that a king's mightiest weapon is invisible, for it is influence; his influence can defeat armies that no spear can ever reach. Show King Priam that you are a worthy successor to the throne of Troy by spreading your faction's influence. The construction of Chieftain's Holds, Megarons and Royal Palaces will all contribute to this endeavour.	true
ui_text_replacements_localised_text_hp_title_rampage	Rampage	true
ui_text_replacements_localised_text_frontend_hero_fighter_champion	Fighter Champion – a swordsman capable of carrying out and surviving all manner of attacks.	true
ui_text_replacements_localised_text_development_points_tooltip_hordes_growth	As the horde grows, its [[img:icon_pop_surplus]][[/img]]population surplus can be used to make it stronger or to recruit new hordes.	true
ui_text_replacements_localised_text_hp_building_description_main_core_temple_aphrodite	The goddess of love, beauty, and sexual pleasure, legend claims Aphrodite took her name from the sea foam, or 'aphros', from which she was born. Although married to Hephaestus, the lascivious Olympian had trysts with every other male god except Zeus and Hades, and the hero Aeneas was said to be her son. According to myth, she promised Paris the most beautiful woman in the world if he declared her fairer than Hera and Athena. When he did, she gave him Helen, whom the prince of Troy stole away from King Menelaus of Sparta, triggering the decade-long Trojan War. 	true
ui_text_replacements_localised_text_hp_building_description_amazons_penthesilea_resources	Military raids against enemy settlements present multiple benefits to armies with sufficient mobility. They provide the raiding party with extra resources and slaves, and serve to demoralise the opposing force and cripple their ability to wage war. For many tribal and nomadic peoples, depredation formed a natural extension of hunting, as both rely on speed and surprise to overpower prey. For nomads, they also represented a way to acquire goods that they themselves were not able to produce, such as food products in times of scarcity or crafted items including bronze weapons and armour.	true
ui_text_replacements_localised_text_agent_action_description_priestess_foreign_army	([[col:yellow]]Reduces morale of all units in foreign army.[[/col]])	true
ui_text_replacements_localised_text_end_turn_button_disabled_for_advice	[[col:red]]Dismiss all advice and related events before ending turn. You might need to break barter agreements that you are unable to pay for.[[/col]]	true
ui_text_replacements_localised_text_hp_description_unit_ability_charge_reflector	When standing and bracing against a charge, this unit will negate the enemy's charge bonus.	true
ui_text_replacements_localised_text_hp_penthesilea_dlc1_raiding_party	Raiding Party	true
ui_text_replacements_localised_text_character_desc_troy_ama_fighter_balanced	А victor of many battles, this Hero has mastered the spear and shield and can use them flawlessly during both deadly charges and lengthy, arduous siege situations.	true
ui_text_replacements_localised_text_agent_action_description_gorgon_foreign_army	([[col:yellow]]Reduces morale, battle speed and campaign map movement range of targeted army. The gorgon is removed afterwards.[[/col]])	true
ui_text_replacements_localised_text_hp_campaign_description_building_browser	The Building Browser may be opened from the Province Overview panel or Construction panel, and shows a list of all buildings that may be built in the selected province or horde army.	true
ui_text_replacements_localised_text_hp_description_unit_slings	Wielded by hunters as far back as the Neolithic, slings remained in use well into the Late Bronze Age. They were cheap to produce, using animal hair or leather, and any capable Anatolian child would have learned to use them to hunt for small game. Slingshot could be fashioned out of polished limestone or bronze, but was most often made from unfired clay that broke apart upon hitting the ground, damaging multiple enemies in the same manner as modern-day grenades. Slingers were most often deployed as skirmishers, harassing the enemy ahead of a charge.	true
ui_text_replacements_localised_text_hp_title_unit_renowned_phrygian_axemen	Renowned Phrygian Axemen	true
ui_text_replacements_localised_text_hp_campaign_rebellion_2	A rebel army is always at war with you directly, and will seek to conquer the province capital if it can. Defeating it will improve happiness in the province temporarily, but will not address the root causes of its low happiness.	true
ui_text_replacements_localised_text_troy_main_fm_achilles_hot_blooded_insulted_reached_dilemma_choice_2_desc	Indignant will be decreased to 50.	true
ui_text_replacements_localised_text_hp_gameplay_hero_archer_desc_03	Skirmisher	true
ui_text_replacements_localised_text_hp_hero_sarpedon_fm_overview	As the king of prosperous Lycia, Sarpedon has access to unique and useful resources, which he can employ to bolster his own power or subvert the barter agreements of foreign kingdoms.	true
ui_text_replacements_localised_text_hp_gameplay_city_troy_desc_01	After generations of successfully guarding its strategic location at the mouth of the Hellespont, the legendary city of Troy at the onset of the war was considered nearly impregnable thanks to its high walls of the finest craftsmanship and its elite defending forces. Even the assembled Achaean host, said to have sailed across the Aegean Sea on a thousand ships, laid siege to Troy for an entire decade before the events of the Iliad.	true
ui_text_replacements_localised_text_troy_st_char_screen_3	Here you can view the various effects this Hero uses in battle.	true
ui_text_replacements_localised_text_hp_title_sarpedon_unique_buildings	Sarpedon Unique Buildings	true
ui_text_replacements_localised_text_hp_penthesilea_dlc1_riders_council	Rider's Council	true
ui_text_replacements_localised_text_hp_agent_actions_spy_sedition_flavour_desc	The spy well knows that in many places, simply a word in the right ears is enough to incite riots within a settlement and weaken the garrison through sheer chaos.	true
ui_text_replacements_localised_text_troy_st_diplomacy_overview_3	You can use the overlay menu to change map information context. In this way you can check which lands are rich in a certain resource (and thus ripe for the taking) or where your friends and enemies are situated in the world.	true
ui_text_replacements_localised_text_hp_title_game_guide_campaign_UI_postbattle_panel	The Post-battle Panel	true
ui_text_replacements_localised_text_hp_title_unit_cards	Unit Cards	true
ui_text_replacements_localised_text_troy_main_fm_stygian_voices_jason_desc	Aeneas steps out of the tent and into the sun. "I have exchanged words with mighty Jason, leader of the Argonauts! This great warrior has promised to favour our swordsmen with his might!”	true
ui_text_replacements_localised_text_hp_title_building_altar_of_dike	Altar of Dike	true
ui_text_replacements_localised_text_hp_campaign_title_building_slots_link	{{tr:hp_campaign_title_buildings_link}}	true
ui_text_replacements_localised_text_hp_title_building_royal_architect	Royal Architect	true
ui_text_replacements_localised_text_hp_title_unit_islanders	Islanders	true
ui_text_replacements_localised_text_hp_title_hero_battle_abilities	Hero Battle Abilities	true
ui_text_replacements_localised_text_hp_title_unit_cyclops	Cyclops	true
ui_text_replacements_localised_text_hp_title_battle_interface_intro	Introduction	true
ui_text_replacements_localised_text_hp_title_building_chieftains_hall	Chieftain's Hall	true
ui_text_replacements_localised_text_hp_title_artisans_forge	Artisan's Forge	true
ui_text_replacements_localised_text_hp_description_battle_unit_selection	To issue orders units must first be selected. You can select a unit by left-clicking either on it or on its unit card on the Army panel; left-clicking away deselects it. Multiple units can be selected by holding down the left mouse button and dragging a box around them. You can also hold down Ctrl and select multiple unit cards to add them to your current selection. Holding Shift and selecting two unit cards also selects any that are in-between, which is useful for selecting a large number at once. Select your entire army with Ctrl +A. Pressing G groups selected units together.	true
ui_text_replacements_localised_text_troy_divine_will_athena_cult_level_3_title	Gorgoneion	true
ui_text_replacements_localised_text_troy_st_recruitment_5	The unit you have selected will appear in your army and will be ready to fight on the next turn. The army itself must not move for the remainder of the turn.	true
ui_text_replacements_localised_text_hp_description_hero_battle_ability_defender_call_of_ares	Taunts a targeted enemy unit into attacking the Hero.	true
ui_text_replacements_localised_text_hp_title_war_games	War Games	true
ui_text_replacements_localised_text_sacrifice_cost	Cost :	true
ui_text_replacements_localised_text_hp_battle_description_battle_game	Battles are fought between armies to conquer or defend territory. Battles are won by killing or routing all enemy units, or by capturing the enemy settlement during a siege battle.	true
ui_text_replacements_localised_text_hp_description_battle_camera_controls	In battle, moving the camera to give the best vantage point is crucial to your understanding, and to victory. The basic camera controls are mapped to the W, A, S and D keys. The height of the camera can be adjusted with Z and X, and you can rotate the camera with Q and E. You can also adjust the camera height by scrolling the mouse wheel. The camera can also be freely manipulated by holding down the middle mouse button and moving the mouse around. Double left-clicking on any unit or unit card will zoom the camera to that unit - likewise, double left-clicking on any point of terrain will take the camera there also. \\n\\nYou can alter the camera presets and mappings from the Game Menu. You can remap camera and keyboard key bindings, as well as choosing between the standard camera, where the camera zooms in behind a unit, and the classic Total War camera, where the camera moves up and down on a fixed vertical plane. Pressing the Insert key with a unit selected puts the camera into first-person mode, giving you an extreme close-up of the thick of the battle.	true
ui_text_replacements_localised_text_troy_main_tutorial_scripted_tour_diplomacy_4	This is the Deal tab, where you can choose to offer treaties, resources or land, and also demand them in return.	true
ui_text_replacements_localised_text_hp_title_building_processions_to_zeus	Processions to Zeus	true
ui_text_replacements_localised_text_hp_hippolyta_roster_dlc1_oathsworn	Oathsworn	true
ui_text_replacements_localised_text_hp_gameplay_hero_fighter_desc_06	The ravager is an expert at disrupting enemy formations, such as breaking the opponent’s line on a charge.	true
ui_text_replacements_localised_text_hp_title_expendable	Expendable	true
ui_text_replacements_localised_text_hp_description_religion	Religious buildings (altars or temples) provide divine favour along with a variety of effects supposedly from the deity they are dedicated to.	true
ui_text_replacements_localised_text_hp_title_lumber_warehouse	Lumber Warehouse	true
ui_text_replacements_localised_text_hp_title_illyrian_trading_post	Illyrian Trading Post	true
ui_text_replacements_localised_text_troy_effect_stone_per_turn	stone per turn	true
ui_text_replacements_localised_text_hp_title_menelaus_sparta	Menelaus (Sparta)	true
ui_text_replacements_localised_text_hp_title_the_greatest_warrior	Living Legend	true
ui_text_replacements_localised_text_hp_title_building_woodworker	Woodworker	true
ui_text_replacements_localised_text_troy_st_diplomacy_offer_12	Some factions do not give in easily to bribery. You can click the ultimatum button to threaten them with the might of your armies. Be wary that if the other faction still refuses to comply, war will be declared between the two of you.	true
ui_text_replacements_localised_text_troy_early_game_mission_agent_actions	Once recruited, agents can use agent actions to target settlements, armies and other agents to help or hinder their progress. These actions cost resources, however, and may fail, potentially costing the agent his or her life.\\n\\nAgents may also be embedded into armies, in which case they will fight as a single-person unit during battles.\\n\\nLearn more about agents [[url:script_link_agents]]here[[/url]].	true
ui_text_replacements_localised_text_hp_battle_unit_types_clubs	Armed with one-handed clubs and possibly shields or two-handed clubs, clubmen cause high base damage but no armour-piercing damage, making them most effective against lightly-armoured units	true
ui_text_replacements_localised_text_hp_hero_menelaus_fm_overview	Sparta is famous for its settlers who can colonise new settlements abroad regardless of distance. Menelaus can also rely on allies to muster troops in his name, granting him access to a wide variety of military units.	true
ui_text_replacements_localised_text_effect_scopes_own_army_in_enemy_province	(own armies in enemy province)	true
ui_text_replacements_localised_text_hp_help_epic_missions_01	Each playable faction leader has access to a series of unique quests known as epic missions. These missions tell the tale of that Epic Hero’s journey during the tumultuous events the Trojan War. For instance, Achilles’ epic missions tell of his yearning to become the greatest warrior in the world, while Hector’s story recounts how the great guardian of Troy mustered allies to defend the legendary city.	true
ui_text_replacements_localised_text_hp_descripton_unit_weight_class_heavy	Heavy units are tough and sturdy. They are slow, lose stamina rather quickly and are severely affected by terrain penalties. However, heavy units excel at prolonged combat and can stand firm even against chariot charges.	true
ui_text_replacements_localised_text_region_details_tooltip_subtitle	Buildings with a "High Influence bonus" provide additional resources if influence in the province is 60% or above.	true
ui_text_replacements_localised_text_troy_casualty_prediction_enemy	Predicted enemy casualties:	true
ui_text_replacements_localised_text_hp_title_hero_battle_ability_fighter_terrify	Terrify	true
ui_text_replacements_localised_text_hp_description_hero_battle_ability_warlord_false_portent	Reduces the morale of any enemy units or characters near the Hero.	true
