campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	key	tier	subculture	points_on_creation	required_num_parents	visible_in_ui	new_field
	troy_agent_spy_skill_action_assassination_cost_mod_2	troy_agent_spy_horde_amazons_skill_set		6.0	troy_agent_spy_skill_action_horde_dlc1_assassination_cost_mod_2	14.0	troy_amazons_sbc_horde_amazons	0	0	true	13
	troy_agent_spy_skill_action_poison_army_cannot_fail	troy_agent_spy_horde_amazons_skill_set		3.0	troy_agent_spy_skill_action_horde_dlc1_poison_army_cannot_fail	14.0	troy_amazons_sbc_horde_amazons	0	0	true	13
	troy_agent_spy_skill_spec_enemy_success_rate_mod_1	troy_agent_spy_horde_amazons_skill_set		1.0	troy_agent_spy_skill_action_horde_dlc1_poison_army_success_act_again	7.0	troy_amazons_sbc_horde_amazons	0	0	true	6
	troy_agent_spy_skill_spec_action_poison_army_success_damage	troy_agent_spy_horde_amazons_skill_set		5.0	troy_agent_spy_skill_action_horde_dlc1_poison_army_success_damage	4.0	troy_amazons_sbc_horde_amazons	0	0	true	3
	troy_agent_spy_skill_spec_enemy_success_rate_mod_slow	troy_agent_spy_horde_amazons_skill_set		2.0	troy_agent_spy_skill_action_horde_dlc1_poison_army_success_general_is_wounded	7.0	troy_amazons_sbc_horde_amazons	0	0	true	6
	troy_agent_spy_skill_spec_action_poison_army_success_morale	troy_agent_spy_horde_amazons_skill_set		5.0	troy_agent_spy_skill_action_horde_dlc1_poison_army_success_morale	12.0	troy_amazons_sbc_horde_amazons	0	0	true	11
	troy_agent_spy_skill_spec_action_poison_army_success_morale_gold	troy_agent_spy_horde_amazons_skill_set		4.0	troy_agent_spy_skill_action_horde_dlc1_poison_army_success_morale_gold	12.0	troy_amazons_sbc_horde_amazons	0	0	true	11
	troy_agent_spy_skill_spec_action_poison_enemy_army_mod	troy_agent_spy_horde_amazons_skill_set		1.0	troy_agent_spy_skill_action_horde_dlc1_poison_enemy_army_mod	2.0	troy_amazons_sbc_horde_amazons	0	0	true	1
	troy_agent_spy_skill_action_poison_enemy_army_mod_1	troy_agent_spy_horde_amazons_skill_set		6.0	troy_agent_spy_skill_action_horde_dlc1_poison_enemy_army_mod_1	4.0	troy_amazons_sbc_horde_amazons	0	0	true	3
	troy_agent_spy_skill_action_poison_enemy_army_mod_2	troy_agent_spy_horde_amazons_skill_set		6.0	troy_agent_spy_skill_action_horde_dlc1_poison_enemy_army_mod_2	6.0	troy_amazons_sbc_horde_amazons	0	0	true	5
	troy_agent_spy_skill_action_poison_enemy_army_mod_3	troy_agent_spy_horde_amazons_skill_set		6.0	troy_agent_spy_skill_action_horde_dlc1_poison_enemy_army_mod_3	12.0	troy_amazons_sbc_horde_amazons	0	0	true	11
	troy_agent_spy_skill_spec_action_poison_enemy_army_mod_4	troy_agent_spy_horde_amazons_skill_set		1.0	troy_agent_spy_skill_action_horde_dlc1_poison_enemy_army_mod_4	13.0	troy_amazons_sbc_horde_amazons	0	0	true	12
	troy_agent_spy_skill_spec_action_replenishment_chance_for_ambush	troy_agent_spy_horde_amazons_skill_set		2.0	troy_agent_spy_skill_action_horde_dlc1_replenishment_chance_for_ambush	5.0	troy_amazons_sbc_horde_amazons	0	0	true	4
	troy_agent_spy_skill_spec_action_replenishment_damage_resistance	troy_agent_spy_horde_amazons_skill_set		2.0	troy_agent_spy_skill_action_horde_dlc1_replenishment_damage_resistance	3.0	troy_amazons_sbc_horde_amazons	0	0	true	2
	troy_agent_spy_skill_spec_action_replenishment_damage_resistance_1	troy_agent_spy_horde_amazons_skill_set		2.0	troy_agent_spy_skill_action_horde_dlc1_replenishment_damage_resistance_1	11.0	troy_amazons_sbc_horde_amazons	0	0	true	10
	troy_agent_spy_skill_spec_action_replenishment_damage_resistance_cost	troy_agent_spy_horde_amazons_skill_set		1.0	troy_agent_spy_skill_action_horde_dlc1_replenishment_damage_resistance_cost	11.0	troy_amazons_sbc_horde_amazons	0	0	true	10
	troy_agent_spy_skill_spec_action_replenishment_enemy_chance	troy_agent_spy_horde_amazons_skill_set		1.0	troy_agent_spy_skill_action_horde_dlc1_replenishment_enemy_chance	5.0	troy_amazons_sbc_horde_amazons	0	0	true	4
	troy_agent_spy_skills_line_of_sight_2	troy_agent_spy_horde_amazons_skill_set		5.0	troy_agent_spy_skill_action_horde_dlc1_replenishment_line_of_sight	7.0	troy_amazons_sbc_horde_amazons	0	0	true	6
	troy_agent_spy_skill_spec_line_of_sight_success_experience_cost	troy_agent_spy_horde_amazons_skill_set		4.0	troy_agent_spy_skill_action_horde_dlc1_replenishment_post_battle_loot	7.0	troy_amazons_sbc_horde_amazons	0	0	true	6
	troy_agent_spy_skill_action_replenishment_rate_mod	troy_agent_spy_horde_amazons_skill_set		3.0	troy_agent_spy_skill_action_horde_dlc1_replenishment_rate_mod	3.0	troy_amazons_sbc_horde_amazons	0	0	true	2
	troy_agent_horde_spy_skill_action_replenishment_rate_mod_1	troy_agent_spy_horde_amazons_skill_set		3.0	troy_agent_spy_skill_action_horde_dlc1_replenishment_rate_mod_1	5.0	troy_amazons_sbc_horde_amazons	0	0	true	4
	troy_agent_spy_skill_action_replenishment_rate_mod_2	troy_agent_spy_horde_amazons_skill_set		6.0	troy_agent_spy_skill_action_horde_dlc1_replenishment_rate_mod_2	7.0	troy_amazons_sbc_horde_amazons	0	0	true	6
	troy_agent_spy_skill_action_all_chance_mod_4	troy_agent_spy_horde_amazons_skill_set		3.0	troy_agent_spy_skill_action_horde_dlc1_replenishment_rate_mod_3	11.0	troy_amazons_sbc_horde_amazons	0	0	true	10
	troy_agent_spy_skill_action_all_chance_mod	troy_agent_spy_ionians_skill_set		6.0	troy_agent_spy_skill_action_ionians_all_chance_mod	2.0	troy_main_sbc_danaan_ionians	0	0	true	0
	troy_agent_spy_skill_action_all_chance_mod_2	troy_agent_spy_ionians_skill_set		3.0	troy_agent_spy_skill_action_ionians_all_chance_mod_2	7.0	troy_main_sbc_danaan_ionians	0	0	true	0
	troy_agent_spy_skill_action_all_chance_mod_3	troy_agent_spy_ionians_skill_set		6.0	troy_agent_spy_skill_action_ionians_all_chance_mod_3	5.0	troy_main_sbc_danaan_ionians	0	0	true	0
	troy_agent_spy_skill_action_replenishment_rate_mod_3	troy_agent_spy_ionians_skill_set		6.0	troy_agent_spy_skill_action_ionians_all_chance_mod_4	10.0	troy_main_sbc_danaan_ionians	0	0	true	9
	troy_agent_spy_skill_spec_action_assassinate_seer_chance_mod	troy_agent_spy_ionians_skill_set		1.0	troy_agent_spy_skill_action_ionians_assassinate_gorgon_chance_mod	10.0	troy_main_sbc_danaan_ionians	0	0	true	0
	troy_agent_spy_skill_spec_action_assassinate_satyr_chance_mod	troy_agent_spy_ionians_skill_set		2.0	troy_agent_spy_skill_action_ionians_assassinate_satyr_chance_mod	8.0	troy_main_sbc_danaan_ionians	0	0	true	0
	troy_agent_spy_skill_spec_action_assassinate_gorgon_chance_mod	troy_agent_spy_ionians_skill_set		2.0	troy_agent_spy_skill_action_ionians_assassinate_seer_chance_mod	10.0	troy_main_sbc_danaan_ionians	0	0	true	0
	troy_agent_spy_skill_spec_action_assassinate_spy_chance_mod	troy_agent_spy_ionians_skill_set		1.0	troy_agent_spy_skill_action_ionians_assassinate_spy_chance_mod	8.0	troy_main_sbc_danaan_ionians	0	0	true	0
	troy_agent_spy_skill_spec_action_assassination_chance_mod	troy_agent_spy_ionians_skill_set		2.0	troy_agent_spy_skill_action_ionians_assassination_chance_mod	2.0	troy_main_sbc_danaan_ionians	0	0	true	0
	troy_agent_spy_skill_action_assassination_chance_mod_2	troy_agent_spy_ionians_skill_set		3.0	troy_agent_spy_skill_action_ionians_assassination_chance_mod_2	4.0	troy_main_sbc_danaan_ionians	0	0	true	0
	troy_agent_spy_skill_action_assassination_chance_mod_3	troy_agent_spy_ionians_skill_set		3.0	troy_agent_spy_skill_action_ionians_assassination_chance_mod_3	6.0	troy_main_sbc_danaan_ionians	0	0	true	0
	troy_agent_spy_skill_action_assassination_chance_mod_4	troy_agent_spy_ionians_skill_set		3.0	troy_agent_spy_skill_action_ionians_assassination_chance_mod_4	12.0	troy_main_sbc_danaan_ionians	0	0	true	0
	troy_agent_spy_skill_spec_action_assassination_cost_mod	troy_agent_spy_ionians_skill_set		4.0	troy_agent_spy_skill_action_ionians_assassination_cost_mod	3.0	troy_main_sbc_danaan_ionians	0	0	true	0
	troy_agent_spy_skill_spec_action_assassination_cost_mod_1	troy_agent_spy_ionians_skill_set		2.0	troy_agent_spy_skill_action_ionians_assassination_cost_mod_1	13.0	troy_main_sbc_danaan_ionians	0	0	true	0
	troy_agent_spy_skill_action_assassination_cost_mod_2	troy_agent_spy_ionians_skill_set		6.0	troy_agent_spy_skill_action_ionians_assassination_cost_mod_2	14.0	troy_main_sbc_danaan_ionians	0	0	true	0
	troy_agent_spy_skill_action_poison_army_cannot_fail	troy_agent_spy_ionians_skill_set		3.0	troy_agent_spy_skill_action_ionians_poison_army_cannot_fail	14.0	troy_main_sbc_danaan_ionians	0	0	true	0
	troy_agent_spy_skill_spec_enemy_success_rate_mod_1	troy_agent_spy_ionians_skill_set		1.0	troy_agent_spy_skill_action_ionians_poison_army_success_act_again	7.0	troy_main_sbc_danaan_ionians	0	0	true	0
	troy_agent_spy_skill_spec_action_poison_army_success_damage	troy_agent_spy_ionians_skill_set		5.0	troy_agent_spy_skill_action_ionians_poison_army_success_damage	4.0	troy_main_sbc_danaan_ionians	0	0	true	0
	troy_agent_spy_skill_spec_enemy_success_rate_mod_slow	troy_agent_spy_ionians_skill_set		2.0	troy_agent_spy_skill_action_ionians_poison_army_success_general_is_wounded	7.0	troy_main_sbc_danaan_ionians	0	0	true	0
	troy_agent_spy_skill_spec_action_poison_army_success_morale	troy_agent_spy_ionians_skill_set		5.0	troy_agent_spy_skill_action_ionians_poison_army_success_morale	12.0	troy_main_sbc_danaan_ionians	0	0	true	0
	troy_agent_spy_skill_spec_action_poison_army_success_morale_gold	troy_agent_spy_ionians_skill_set		4.0	troy_agent_spy_skill_action_ionians_poison_army_success_morale_gold	12.0	troy_main_sbc_danaan_ionians	0	0	true	0
	troy_agent_spy_skill_spec_action_poison_enemy_army_mod	troy_agent_spy_ionians_skill_set		1.0	troy_agent_spy_skill_action_ionians_poison_enemy_army_mod	2.0	troy_main_sbc_danaan_ionians	0	0	true	0
	troy_agent_spy_skill_action_poison_enemy_army_mod_1	troy_agent_spy_ionians_skill_set		6.0	troy_agent_spy_skill_action_ionians_poison_enemy_army_mod_1	4.0	troy_main_sbc_danaan_ionians	0	0	true	0
	troy_agent_spy_skill_action_poison_enemy_army_mod_2	troy_agent_spy_ionians_skill_set		6.0	troy_agent_spy_skill_action_ionians_poison_enemy_army_mod_2	6.0	troy_main_sbc_danaan_ionians	0	0	true	0
	troy_agent_spy_skill_action_poison_enemy_army_mod_3	troy_agent_spy_ionians_skill_set		6.0	troy_agent_spy_skill_action_ionians_poison_enemy_army_mod_3	12.0	troy_main_sbc_danaan_ionians	0	0	true	0
	troy_agent_spy_skill_spec_action_poison_enemy_army_mod_4	troy_agent_spy_ionians_skill_set		1.0	troy_agent_spy_skill_action_ionians_poison_enemy_army_mod_4	13.0	troy_main_sbc_danaan_ionians	0	0	true	0
	troy_agent_spy_skill_spec_line_of_sight_order_1	troy_agent_spy_ionians_skill_set		2.0	troy_agent_spy_skill_action_ionians_replenishment_chance_for_ambush	5.0	troy_main_sbc_danaan_ionians	0	0	true	0
	troy_agent_spy_skill_spec_action_replenishment_damage_resistance	troy_agent_spy_ionians_skill_set		2.0	troy_agent_spy_skill_action_ionians_replenishment_damage_resistance	3.0	troy_main_sbc_danaan_ionians	0	0	true	0
	troy_agent_spy_skill_spec_action_replenishment_damage_resistance_1	troy_agent_spy_ionians_skill_set		2.0	troy_agent_spy_skill_action_ionians_replenishment_damage_resistance_1	11.0	troy_main_sbc_danaan_ionians	0	0	true	0
	troy_agent_spy_skill_spec_action_replenishment_damage_resistance_cost	troy_agent_spy_ionians_skill_set		1.0	troy_agent_spy_skill_action_ionians_replenishment_damage_resistance_cost	11.0	troy_main_sbc_danaan_ionians	0	0	true	0
	troy_agent_spy_skill_spec_line_of_sight_1	troy_agent_spy_ionians_skill_set		1.0	troy_agent_spy_skill_action_ionians_replenishment_enemy_chance	5.0	troy_main_sbc_danaan_ionians	0	0	true	0
	troy_agent_spy_skills_line_of_sight_2	troy_agent_spy_ionians_skill_set		5.0	troy_agent_spy_skill_action_ionians_replenishment_line_of_sight	7.0		0	0	true	0
	troy_agent_spy_skill_spec_line_of_sight_success_experience_cost	troy_agent_spy_ionians_skill_set		4.0	troy_agent_spy_skill_action_ionians_replenishment_post_battle_loot	7.0	troy_main_sbc_danaan_ionians	0	0	true	0
	troy_agent_spy_skill_action_replenishment_rate_mod	troy_agent_spy_ionians_skill_set		3.0	troy_agent_spy_skill_action_ionians_replenishment_rate_mod	3.0	troy_main_sbc_danaan_ionians	0	0	true	0
	troy_agent_spy_skill_action_replenishment_rate_mod_1	troy_agent_spy_ionians_skill_set		3.0	troy_agent_spy_skill_action_ionians_replenishment_rate_mod_1	5.0	troy_main_sbc_danaan_ionians	0	0	true	0
	troy_agent_spy_skill_action_replenishment_rate_mod_2	troy_agent_spy_ionians_skill_set		6.0	troy_agent_spy_skill_action_ionians_replenishment_rate_mod_2	7.0	troy_main_sbc_danaan_ionians	0	0	true	0
	troy_agent_spy_skill_action_all_chance_mod_4	troy_agent_spy_ionians_skill_set		3.0	troy_agent_spy_skill_action_ionians_replenishment_rate_mod_3	11.0	troy_main_sbc_danaan_ionians	0	0	true	0
	troy_agent_spy_skill_action_all_chance_mod	troy_agent_spy_leleges_skill_set		6.0	troy_agent_spy_skill_action_leleges_all_chance_mod	2.0	troy_main_sbc_trojan_leleges	0	0	true	0
	troy_agent_spy_skill_action_all_chance_mod_2	troy_agent_spy_leleges_skill_set		3.0	troy_agent_spy_skill_action_leleges_all_chance_mod_2	7.0	troy_main_sbc_trojan_leleges	0	0	true	0
	troy_agent_spy_skill_action_all_chance_mod_3	troy_agent_spy_leleges_skill_set		6.0	troy_agent_spy_skill_action_leleges_all_chance_mod_3	5.0	troy_main_sbc_trojan_leleges	0	0	true	0
	troy_agent_spy_skill_action_replenishment_rate_mod_3	troy_agent_spy_leleges_skill_set		6.0	troy_agent_spy_skill_action_leleges_all_chance_mod_4	10.0	troy_main_sbc_trojan_leleges	0	0	true	9
	troy_agent_spy_skill_spec_action_assassinate_seer_chance_mod	troy_agent_spy_leleges_skill_set		1.0	troy_agent_spy_skill_action_leleges_assassinate_gorgon_chance_mod	10.0	troy_main_sbc_trojan_leleges	0	0	true	0
	troy_agent_spy_skill_spec_action_assassinate_satyr_chance_mod	troy_agent_spy_leleges_skill_set		2.0	troy_agent_spy_skill_action_leleges_assassinate_satyr_chance_mod	8.0	troy_main_sbc_trojan_leleges	0	0	true	0
	troy_agent_spy_skill_spec_action_assassinate_gorgon_chance_mod	troy_agent_spy_leleges_skill_set		2.0	troy_agent_spy_skill_action_leleges_assassinate_seer_chance_mod	10.0	troy_main_sbc_trojan_leleges	0	0	true	0
	troy_agent_spy_skill_spec_action_assassinate_spy_chance_mod	troy_agent_spy_leleges_skill_set		1.0	troy_agent_spy_skill_action_leleges_assassinate_spy_chance_mod	8.0	troy_main_sbc_trojan_leleges	0	0	true	0
	troy_agent_spy_skill_spec_action_assassination_chance_mod	troy_agent_spy_leleges_skill_set		2.0	troy_agent_spy_skill_action_leleges_assassination_chance_mod	2.0	troy_main_sbc_trojan_leleges	0	0	true	0
	troy_agent_spy_skill_action_assassination_chance_mod_2	troy_agent_spy_leleges_skill_set		3.0	troy_agent_spy_skill_action_leleges_assassination_chance_mod_2	4.0	troy_main_sbc_trojan_leleges	0	0	true	0
	troy_agent_spy_skill_action_assassination_chance_mod_3	troy_agent_spy_leleges_skill_set		3.0	troy_agent_spy_skill_action_leleges_assassination_chance_mod_3	6.0	troy_main_sbc_trojan_leleges	0	0	true	0
	troy_agent_spy_skill_action_assassination_chance_mod_4	troy_agent_spy_leleges_skill_set		3.0	troy_agent_spy_skill_action_leleges_assassination_chance_mod_4	12.0	troy_main_sbc_trojan_leleges	0	0	true	0
	troy_agent_spy_skill_spec_action_assassination_cost_mod	troy_agent_spy_leleges_skill_set		4.0	troy_agent_spy_skill_action_leleges_assassination_cost_mod	3.0	troy_main_sbc_trojan_leleges	0	0	true	0
	troy_agent_spy_skill_spec_action_assassination_cost_mod_1	troy_agent_spy_leleges_skill_set		2.0	troy_agent_spy_skill_action_leleges_assassination_cost_mod_1	13.0	troy_main_sbc_trojan_leleges	0	0	true	0
	troy_agent_spy_skill_action_assassination_cost_mod_2	troy_agent_spy_leleges_skill_set		6.0	troy_agent_spy_skill_action_leleges_assassination_cost_mod_2	14.0	troy_main_sbc_trojan_leleges	0	0	true	0
	troy_agent_spy_skill_action_poison_army_cannot_fail	troy_agent_spy_leleges_skill_set		3.0	troy_agent_spy_skill_action_leleges_poison_army_cannot_fail	14.0	troy_main_sbc_trojan_leleges	0	0	true	0
	troy_agent_spy_skill_spec_enemy_success_rate_mod_1	troy_agent_spy_leleges_skill_set		1.0	troy_agent_spy_skill_action_leleges_poison_army_success_act_again	7.0	troy_main_sbc_trojan_leleges	0	0	true	0
	troy_agent_spy_skill_spec_action_poison_army_success_damage	troy_agent_spy_leleges_skill_set		5.0	troy_agent_spy_skill_action_leleges_poison_army_success_damage	4.0	troy_main_sbc_trojan_leleges	0	0	true	0
	troy_agent_spy_skill_spec_enemy_success_rate_mod_slow	troy_agent_spy_leleges_skill_set		2.0	troy_agent_spy_skill_action_leleges_poison_army_success_general_is_wounded	7.0	troy_main_sbc_trojan_leleges	0	0	true	0
	troy_agent_spy_skill_spec_action_poison_army_success_morale	troy_agent_spy_leleges_skill_set		5.0	troy_agent_spy_skill_action_leleges_poison_army_success_morale	12.0	troy_main_sbc_trojan_leleges	0	0	true	0
	troy_agent_spy_skill_spec_action_poison_army_success_morale_gold	troy_agent_spy_leleges_skill_set		4.0	troy_agent_spy_skill_action_leleges_poison_army_success_morale_gold	12.0	troy_main_sbc_trojan_leleges	0	0	true	0
	troy_agent_spy_skill_spec_action_poison_enemy_army_mod	troy_agent_spy_leleges_skill_set		1.0	troy_agent_spy_skill_action_leleges_poison_enemy_army_mod	2.0	troy_main_sbc_trojan_leleges	0	0	true	0
	troy_agent_spy_skill_action_poison_enemy_army_mod_1	troy_agent_spy_leleges_skill_set		6.0	troy_agent_spy_skill_action_leleges_poison_enemy_army_mod_1	4.0	troy_main_sbc_trojan_leleges	0	0	true	0
	troy_agent_spy_skill_action_poison_enemy_army_mod_2	troy_agent_spy_leleges_skill_set		6.0	troy_agent_spy_skill_action_leleges_poison_enemy_army_mod_2	6.0	troy_main_sbc_trojan_leleges	0	0	true	0
	troy_agent_spy_skill_action_poison_enemy_army_mod_3	troy_agent_spy_leleges_skill_set		6.0	troy_agent_spy_skill_action_leleges_poison_enemy_army_mod_3	12.0	troy_main_sbc_trojan_leleges	0	0	true	0
	troy_agent_spy_skill_spec_action_poison_enemy_army_mod_4	troy_agent_spy_leleges_skill_set		1.0	troy_agent_spy_skill_action_leleges_poison_enemy_army_mod_4	13.0	troy_main_sbc_trojan_leleges	0	0	true	0
	troy_agent_spy_skill_spec_line_of_sight_order_1	troy_agent_spy_leleges_skill_set		2.0	troy_agent_spy_skill_action_leleges_replenishment_chance_for_ambush	5.0	troy_main_sbc_trojan_leleges	0	0	true	0
	troy_agent_spy_skill_spec_action_replenishment_damage_resistance	troy_agent_spy_leleges_skill_set		2.0	troy_agent_spy_skill_action_leleges_replenishment_damage_resistance	3.0	troy_main_sbc_trojan_leleges	0	0	true	0
	troy_agent_spy_skill_spec_action_replenishment_damage_resistance_1	troy_agent_spy_leleges_skill_set		2.0	troy_agent_spy_skill_action_leleges_replenishment_damage_resistance_1	11.0	troy_main_sbc_trojan_leleges	0	0	true	0
	troy_agent_spy_skill_spec_action_replenishment_damage_resistance_cost	troy_agent_spy_leleges_skill_set		1.0	troy_agent_spy_skill_action_leleges_replenishment_damage_resistance_cost	11.0	troy_main_sbc_trojan_leleges	0	0	true	0
	troy_agent_spy_skill_spec_line_of_sight_1	troy_agent_spy_leleges_skill_set		1.0	troy_agent_spy_skill_action_leleges_replenishment_enemy_chance	5.0	troy_main_sbc_trojan_leleges	0	0	true	0
	troy_agent_spy_skills_line_of_sight_2	troy_agent_spy_leleges_skill_set		5.0	troy_agent_spy_skill_action_leleges_replenishment_line_of_sight	7.0		0	0	true	0
	troy_agent_spy_skill_spec_line_of_sight_success_experience_cost	troy_agent_spy_leleges_skill_set		4.0	troy_agent_spy_skill_action_leleges_replenishment_post_battle_loot	7.0	troy_main_sbc_trojan_leleges	0	0	true	0
	troy_agent_spy_skill_action_replenishment_rate_mod	troy_agent_spy_leleges_skill_set		3.0	troy_agent_spy_skill_action_leleges_replenishment_rate_mod	3.0	troy_main_sbc_trojan_leleges	0	0	true	0
	troy_agent_spy_skill_action_replenishment_rate_mod_1	troy_agent_spy_leleges_skill_set		3.0	troy_agent_spy_skill_action_leleges_replenishment_rate_mod_1	5.0	troy_main_sbc_trojan_leleges	0	0	true	0
	troy_agent_spy_skill_action_replenishment_rate_mod_2	troy_agent_spy_leleges_skill_set		6.0	troy_agent_spy_skill_action_leleges_replenishment_rate_mod_2	7.0	troy_main_sbc_trojan_leleges	0	0	true	0
	troy_agent_spy_skill_action_all_chance_mod_4	troy_agent_spy_leleges_skill_set		3.0	troy_agent_spy_skill_action_leleges_replenishment_rate_mod_3	11.0	troy_main_sbc_trojan_leleges	0	0	true	0
	troy_agent_spy_skill_action_all_chance_mod	troy_agent_spy_maeonians_skill_set		6.0	troy_agent_spy_skill_action_maeonians_all_chance_mod	2.0	troy_main_sbc_trojan_maeonians	0	0	true	0
	troy_agent_spy_skill_action_all_chance_mod_2	troy_agent_spy_maeonians_skill_set		3.0	troy_agent_spy_skill_action_maeonians_all_chance_mod_2	7.0	troy_main_sbc_trojan_maeonians	0	0	true	0
	troy_agent_spy_skill_action_all_chance_mod_3	troy_agent_spy_maeonians_skill_set		6.0	troy_agent_spy_skill_action_maeonians_all_chance_mod_3	5.0	troy_main_sbc_trojan_maeonians	0	0	true	0
	troy_agent_spy_skill_action_replenishment_rate_mod_3	troy_agent_spy_maeonians_skill_set		6.0	troy_agent_spy_skill_action_maeonians_all_chance_mod_4	10.0	troy_main_sbc_trojan_maeonians	0	0	true	9
	troy_agent_spy_skill_spec_action_assassinate_seer_chance_mod	troy_agent_spy_maeonians_skill_set		1.0	troy_agent_spy_skill_action_maeonians_assassinate_gorgon_chance_mod	10.0	troy_main_sbc_trojan_maeonians	0	0	true	0
	troy_agent_spy_skill_spec_action_assassinate_satyr_chance_mod	troy_agent_spy_maeonians_skill_set		2.0	troy_agent_spy_skill_action_maeonians_assassinate_satyr_chance_mod	8.0	troy_main_sbc_trojan_maeonians	0	0	true	0
	troy_agent_spy_skill_spec_action_assassinate_gorgon_chance_mod	troy_agent_spy_maeonians_skill_set		2.0	troy_agent_spy_skill_action_maeonians_assassinate_seer_chance_mod	10.0	troy_main_sbc_trojan_maeonians	0	0	true	0
	troy_agent_spy_skill_spec_action_assassinate_spy_chance_mod	troy_agent_spy_maeonians_skill_set		1.0	troy_agent_spy_skill_action_maeonians_assassinate_spy_chance_mod	8.0	troy_main_sbc_trojan_maeonians	0	0	true	0
	troy_agent_spy_skill_spec_action_assassination_chance_mod	troy_agent_spy_maeonians_skill_set		2.0	troy_agent_spy_skill_action_maeonians_assassination_chance_mod	2.0	troy_main_sbc_trojan_maeonians	0	0	true	0
	troy_agent_spy_skill_action_assassination_chance_mod_2	troy_agent_spy_maeonians_skill_set		3.0	troy_agent_spy_skill_action_maeonians_assassination_chance_mod_2	4.0	troy_main_sbc_trojan_maeonians	0	0	true	0
	troy_agent_spy_skill_action_assassination_chance_mod_3	troy_agent_spy_maeonians_skill_set		3.0	troy_agent_spy_skill_action_maeonians_assassination_chance_mod_3	6.0	troy_main_sbc_trojan_maeonians	0	0	true	0
	troy_agent_spy_skill_action_assassination_chance_mod_4	troy_agent_spy_maeonians_skill_set		3.0	troy_agent_spy_skill_action_maeonians_assassination_chance_mod_4	12.0	troy_main_sbc_trojan_maeonians	0	0	true	0
	troy_agent_spy_skill_spec_action_assassination_cost_mod	troy_agent_spy_maeonians_skill_set		4.0	troy_agent_spy_skill_action_maeonians_assassination_cost_mod	3.0	troy_main_sbc_trojan_maeonians	0	0	true	0
	troy_agent_spy_skill_spec_action_assassination_cost_mod_1	troy_agent_spy_maeonians_skill_set		2.0	troy_agent_spy_skill_action_maeonians_assassination_cost_mod_1	13.0	troy_main_sbc_trojan_maeonians	0	0	true	0
	troy_agent_spy_skill_action_assassination_cost_mod_2	troy_agent_spy_maeonians_skill_set		6.0	troy_agent_spy_skill_action_maeonians_assassination_cost_mod_2	14.0	troy_main_sbc_trojan_maeonians	0	0	true	0
	troy_agent_spy_skill_action_poison_army_cannot_fail	troy_agent_spy_maeonians_skill_set		3.0	troy_agent_spy_skill_action_maeonians_poison_army_cannot_fail	14.0	troy_main_sbc_trojan_maeonians	0	0	true	0
	troy_agent_spy_skill_spec_enemy_success_rate_mod_1	troy_agent_spy_maeonians_skill_set		1.0	troy_agent_spy_skill_action_maeonians_poison_army_success_act_again	7.0	troy_main_sbc_trojan_maeonians	0	0	true	0
	troy_agent_spy_skill_spec_action_poison_army_success_damage	troy_agent_spy_maeonians_skill_set		5.0	troy_agent_spy_skill_action_maeonians_poison_army_success_damage	4.0	troy_main_sbc_trojan_maeonians	0	0	true	0
	troy_agent_spy_skill_spec_enemy_success_rate_mod_slow	troy_agent_spy_maeonians_skill_set		2.0	troy_agent_spy_skill_action_maeonians_poison_army_success_general_is_wounded	7.0	troy_main_sbc_trojan_maeonians	0	0	true	0
	troy_agent_spy_skill_spec_action_poison_army_success_morale	troy_agent_spy_maeonians_skill_set		5.0	troy_agent_spy_skill_action_maeonians_poison_army_success_morale	12.0	troy_main_sbc_trojan_maeonians	0	0	true	0
	troy_agent_spy_skill_spec_action_poison_army_success_morale_gold	troy_agent_spy_maeonians_skill_set		4.0	troy_agent_spy_skill_action_maeonians_poison_army_success_morale_gold	12.0	troy_main_sbc_trojan_maeonians	0	0	true	0
	troy_agent_spy_skill_spec_action_poison_enemy_army_mod	troy_agent_spy_maeonians_skill_set		1.0	troy_agent_spy_skill_action_maeonians_poison_enemy_army_mod	2.0	troy_main_sbc_trojan_maeonians	0	0	true	0
	troy_agent_spy_skill_action_poison_enemy_army_mod_1	troy_agent_spy_maeonians_skill_set		6.0	troy_agent_spy_skill_action_maeonians_poison_enemy_army_mod_1	4.0	troy_main_sbc_trojan_maeonians	0	0	true	0
	troy_agent_spy_skill_action_poison_enemy_army_mod_2	troy_agent_spy_maeonians_skill_set		6.0	troy_agent_spy_skill_action_maeonians_poison_enemy_army_mod_2	6.0	troy_main_sbc_trojan_maeonians	0	0	true	0
	troy_agent_spy_skill_action_poison_enemy_army_mod_3	troy_agent_spy_maeonians_skill_set		6.0	troy_agent_spy_skill_action_maeonians_poison_enemy_army_mod_3	12.0	troy_main_sbc_trojan_maeonians	0	0	true	0
	troy_agent_spy_skill_spec_action_poison_enemy_army_mod_4	troy_agent_spy_maeonians_skill_set		1.0	troy_agent_spy_skill_action_maeonians_poison_enemy_army_mod_4	13.0	troy_main_sbc_trojan_maeonians	0	0	true	0
	troy_agent_spy_skill_spec_line_of_sight_order_1	troy_agent_spy_maeonians_skill_set		2.0	troy_agent_spy_skill_action_maeonians_replenishment_chance_for_ambush	5.0	troy_main_sbc_trojan_maeonians	0	0	true	0
