image_path	key	localised_description	localised_name	unlocked_at_rank	is_background_skill	is_female_only_background_skill	is_male_only_background_skill	background_weighting	influence_cost	skill_colour	wtf2
skill_node_icon_generic_experience.png	troy_agent_spy_skill_spec_line_of_sight_success_experience	"Right then, you horrible lot! Five hours of drill in full armour! You can thank me later!"	Recruit Handler	0	false	false	false	0.0	0		
skill_node_icon_generic_recruitment.png	troy_agent_spy_skill_spec_line_of_sight_success_experience_cost	"Come with me if you want to live!"	Mentor	0	false	false	false	0.0	0		
skill_node_icon_generic_growth.png	troy_agent_spy_skill_spec_line_of_sight_success_growth	"I can see for miles and miles."	War Hawk	0	false	false	false	0.0	0		
skill_node_icon_generic_agent.png	troy_agent_spy_skill_spec_passive_recrutiment_rank_of_agents	"For three generations have I served this kingdom."	Spy Master	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_buff.png	troy_agent_spy_skill_spec_passive_success_chance_own_agents	"Now, remember, the first step in avoiding a trap is knowing of its existence."	Spy Instructor	0	false	false	false	0.0	0		
skill_node_icon_generic_wound.png	troy_agent_spy_skill_spec_recovery_time	"No, these herbs, correctly prepared, will heal. Eaten raw, you're dead."	Self-medicating	0	false	false	false	0.0	0		
skill_node_icon_generic_wound.png	troy_agent_spy_skill_spec_recovery_time_2	"'Tis but a scratch!"	Resilient	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_spy.png	troy_agent_spy_skill_spec_recovery_time_more_for_all	"Well, I supppose there's a chance we'll all end up dead, but only a small one. You can trust me."	Reckless	0	false	false	false	0.0	0		
skill_node_icon_generic_sight.png	troy_agent_spy_skills_line_of_sight_2	This one literally has eyes everywhere due to their network of low-born informers.	Many-eyed	0	false	false	false	0.0	0		
skill_node_icon_dlc1_deadly_focus.png	troy_dlc1_hero_archer_ability_deadly_focus	"Gods, focus my mind and body so that hunter and quarry are all that matter!"	Deadly Focus	0	false	false	false	0.0	0	ability	
skill_node_icon_generic_leadership.png	troy_dlc1_hero_archer_ability_deadly_focus_spec_leadership	"Gods, focus my mind and body so that hunter and quarry are all that matter!"	Deadly Focus (Morale)	0	false	false	false	0.0	0	ability	
skill_node_icon_generic_reload.png	troy_dlc1_hero_archer_ability_deadly_focus_spec_reload	"Gods, focus my mind and body so that hunter and quarry are all that matter!"	Deadly Focus (Reload)	0	false	false	false	0.0	0	ability	
skill_node_icon_generic_food.png	troy_dlc1_hero_campaign_food	In a world where the rug can be pulled from under you at any moment, it's just common sense to think laterally, especially if you wish to live.	Resourceful	0	false	false	false	0.0	0	campaign	
skill_node_icon_generic_stone.png	troy_dlc1_hero_campaign_food_spec_stone	In a world where the rug can be pulled from under you at any moment, it's just common sense to think laterally, especially if you wish to live.	Resourceful (Stone)	0	false	false	false	0.0	0	campaign	
skill_node_icon_generic_wood.png	troy_dlc1_hero_campaign_food_spec_wood	In a world where the rug can be pulled from under you at any moment, it's just common sense to think laterally, especially if you wish to live.	Resourceful (Wood)	0	false	false	false	0.0	0	campaign	
skill_node_icon_generic_growth.png	troy_dlc1_hero_campaign_horde_growth	"Ah! My friends, my friends – do come in, do come in. We've all kinds of fine delicacies for you to try and the very best meat and wine..."	Gracious Host	0	false	false	false	0.0	0	campaign	
skill_node_icon_generic_favour.png	troy_dlc1_hero_campaign_horde_growth_spec_growth	"Ah! My friends, my friends – do come in, do come in. We've all kinds of fine delicacies for you to try and the very best meat and wine..."	Gracious Host (Growth)	0	false	false	false	0.0	0	campaign	
skill_node_icon_generic_happines.png	troy_dlc1_hero_campaign_horde_growth_spec_momentum	"Ah! My friends, my friends – do come in, do come in. We've all kinds of fine delicacies for you to try and the very best meat and wine..."	Gracious Host (Battle Glory)	0	false	false	false	0.0	0	campaign	
skill_node_icon_generic_loot.png	troy_dlc1_hero_campaign_razing	"Take it all. Kill anyone who tries to stop you."	Despoiler	0	false	false	false	0.0	0	campaign	
skill_node_icon_generic_favour.png	troy_dlc1_hero_campaign_razing_spec_capture_bonus_favour	"Take it all. Kill anyone who tries to stop you."	Despoiler (Favour)	0	false	false	false	0.0	0	campaign	
skill_node_icon_generic_loot.png	troy_dlc1_hero_campaign_razing_spec_capture_bonus_resources	"Take it all. Kill anyone who tries to stop you."	Despoiler (Resources)	0	false	false	false	0.0	0	campaign	
skill_node_icon_generic_recruitment.png	troy_dlc1_hero_campaign_recruitment_capacity_horde	Lead, with courage from the very front, bringing the fight and in open defiance of death.	Inspirational Leader	0	false	false	false	0.0	0	campaign	
skill_node_icon_generic_recruitment.png	troy_dlc1_hero_campaign_recruitment_capacity_horde_spec_strength	Lead, with courage from the very front, bringing the fight and in open defiance of death.	Inspirational Leader (Recruitment)	0	false	false	false	0.0	0	campaign	
skill_node_icon_generic_recruitment.png	troy_dlc1_hero_campaign_recruitment_cost_spec_unit_upgrade	Never throw anything away, especially scrap metal, for it may prove most useful later on.	Famous Hero (Initiation Rites)	5	false	false	false	0.0	0		
skill_node_icon_generic_replenishment.png	troy_dlc1_hero_campaign_replenishment	"Take the leaves and soak them until pulped, then apply a thin layer to the wound. The subject should recover in a day or two. Apply it too thickly, however and... well... madness and death."	Healing Arts	0	false	false	false	0.0	0	campaign	
skill_node_icon_generic_replenishment.png	troy_dlc1_hero_campaign_replenishment_spec_replenishment	"Take the leaves and soak them until pulped, then apply a thin layer to the wound. The subject should recover in a day or two. Apply it too thickly, however and... well... madness and death."	Healing Arts (Replenishment)	0	false	false	false	0.0	0	campaign	
skill_node_icon_generic_battle.png	troy_dlc1_hero_campaign_replenishment_spec_settle	"Take the leaves and soak them until pulped, then apply a thin layer to the wound. The subject should recover in a day or two. Apply it too thickly, however and... well... madness and death."	Healing Arts (Replenishment When Encamped)	0	false	false	false	0.0	0	campaign	
skill_node_icon_dlc1_amazon_treasure.png	troy_dlc1_hero_campaign_treasures_battle	"Skills passed down from generation to generation. It has always been this way. Clearly, the gods will it."	Artisanship	0	false	false	false	0.0	0	campaign	
skill_node_icon_generic_siege.png	troy_dlc1_hero_campaign_treasures_battle_spec_siege	"Skills passed down from generation to generation. It has always been this way. Clearly, the gods will it."	Artisanship (Siege)	0	false	false	false	0.0	0	campaign	
skill_node_icon_generic_dlc1_cavalry.png	troy_dlc1_hero_campaign_upkeep_spec_cavalry	A warrior beyond compare – and maybe without match – brings hope and expectation with them to the fight.	Renowned Hero (Cavalry)	0	false	false	false	0.0	0	campaign	
skill_node_icon_dlc1_battle_song.png	troy_dlc1_hero_fighter_ability_battle_song	"The final swing is not a drill, it's how many people I can kill!"	Song of Battle	0	false	false	false	0.0	0	ability	
skill_node_icon_generic_charge.png	troy_dlc1_hero_fighter_ability_battle_song_spec_charge	"The final swing is not a drill, it's how many people I can kill!"	Song of Battle (Charge)	0	false	false	false	0.0	0	ability	
skill_node_icon_generic_melee_attack.png	troy_dlc1_hero_fighter_ability_battle_song_spec_melee_attack	"The final swing is not a drill, it's how many people I can kill!"	Song of Battle (Melee Attack)	0	false	false	false	0.0	0	ability	
skill_node_icon_generic_hector.png	troy_dlc1_hero_hippolyta_self_mount	If anything, Hippolyta is more comfortable in the saddle or atop her chariot than with her feet on the ground.	{{tr:mount_horse_archer_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_chariot_bow.png	troy_dlc1_hero_hippolyta_self_mount_spec_chariot_ammo	If anything, Hippolyta is more comfortable skirmishing in the saddle or atop her chariot than with her feet on the ground.	{{tr:mount_chariot_archer_ammo_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_hector.png	troy_dlc1_hero_hippolyta_self_mount_spec_horse_range	If anything, Hippolyta is more comfortable closing distance in the saddle or atop her chariot than with her feet on the ground.	{{tr:mount_horse_archer_range_name}}	0	false	false	false	0.0	0		
general_ability.png	troy_dlc1_hero_penthesilea_self_charge_spec_attack	"Brace, and swiftly, my warriors, or the most violent death will surely be the outcome!"	Charged Up	5	false	false	false	0.0	0		
skill_node_icon_generic_achaeans.png	troy_dlc1_hero_penthesilea_self_enemy_of_achaeans	If they dare to come here, alone or as part of a colossal host, this one is sworn to fight them until her very last breath.	Enemy of Achaeans	2	false	false	false	0.0	0		
skill_node_icon_generic_phthia.png	troy_dlc1_hero_penthesilea_self_enemy_of_achaeans_spec_achilles	If they dare to come here, alone or as part of a colossal host, this one is sworn to fight them until her very last breath.	Enemy of Achaeans (Phthia)	3	false	false	false	0.0	0	self	
skill_node_icon_generic_mycaena.png	troy_dlc1_hero_penthesilea_self_enemy_of_achaeans_spec_agamemnon	If they dare to come here, alone or as part of a colossal host, this one is sworn to fight them until her very last breath.	Enemy of Achaeans (Mycenae)	3	false	false	false	0.0	0		
general_ability.png	troy_dlc1_hero_penthesilea_self_melee_attack_spec_missile	The long years of training and campaigning are beginning to pay off.	Skill-at-Arms (Missile)	3	false	false	false	0.0	0		
skill_node_icon_generic_hector.png	troy_dlc1_hero_penthesilea_self_mount	If anything, Penthesilea is more comfortable in the saddle or atop her chariot than with her feet on the ground.	{{tr:mount_horse_melee_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_chariot_melee.png	troy_dlc1_hero_penthesilea_self_mount_spec_chariot_melee_defence	If anything, Penthesilea is more comfortable fighting bravely from the saddle or atop her chariot than with her feet on the ground.	{{tr:mount_chariot_melee_heavy_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_hector.png	troy_dlc1_hero_penthesilea_self_mount_spec_horse_leadership_armour	If anything, Penthesilea is more comfortable leading from the saddle or atop her chariot than with her feet on the ground.	{{tr:mount_horse_melee_armour_morale_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_experience.png	troy_dlc1_hero_unit_experience	The Amazons' nomadic way of life means spending days at a time in the saddle spent fighting, eating and at times even sleeping on the move.	The Nomad's Way	0	false	false	false	0.0	0		
skill_node_icon_generic_dlc1_cavalry.png	troy_dlc1_hero_unit_experience_spec_cavalry	The Amazons' nomadic way of life means spending days at a time in the saddle spent fighting, eating and at times even sleeping on the move.	The Nomad's Way (Cavalry)	0	false	false	false	0.0	0		
skill_node_icon_generic_archer.png	troy_dlc1_hero_unit_experience_spec_ranged	The Amazons' nomadic way of life means spending days at a time in the saddle spent fighting, eating and at times even sleeping on the move.	The Nomad's Way (Missile)	0	false	false	false	0.0	0		
skill_node_icon_dlc1_battle_glory.png	troy_dlc1_hero_unit_melee_attack_spec_blood_oath	"Bright-helmed Ares, strong of arm and stern of visage, firm of stance, unyielding of will, ever ready to face any foe, to hold the line against all who may come, to battle until the end."	Prayer to Ares (Blood Oath)	0	false	false	false	0.0	0		
skill_node_icon_dlc1_battle_glory.png	troy_dlc1_hero_unit_melee_defence_spec_blood_oath	"Athena who rewards the clever and the brave with fair fame, friend of those who face the world with open eyes and guarded heart, for those who make their own luck will find their fortune grows strong and stronger."	Prayer to Athena (Blood Oath)	0	false	false	false	0.0	0		
skill_node_icon_generic_archer.png	troy_dlc1_hero_unit_recruit_rank_spec_missile	This one could shoot not long after she learned to walk, such is her extensive experience with bow, javelin and sling.	Drill Expert (Missile)	4	false	false	false	0.0	0		
skill_node_icon_dlc1_embrace_of_ares.png	troy_dlc1_hero_warlord_ability_embrace_of_ares	"I'll wake the silence in you, I'll shoot the violence through you!"	Embrace of Ares	0	false	false	false	0.0	0	ability	
skill_node_icon_generic_missile_resistance.png	troy_dlc1_hero_warlord_ability_embrace_of_ares_spec_block_chance	"I'll wake the silence in you, I'll shoot the violence through you!"	Embrace of Ares (Block Chance)	0	false	false	false	0.0	0	ability	
skill_node_icon_generic_charge.png	troy_dlc1_hero_warlord_ability_embrace_of_ares_spec_charge	"I'll wake the silence in you, I'll shoot the violence through you!"	Embrace of Ares (Charge)	0	false	false	false	0.0	0	ability	
skill_node_icon_dlc1_none_left_standing.png	troy_dlc1_hero_warlord_ability_none_left_standing	"Never lose sight of victory, that glorious prize that the gods have laid out for you."	None Left Standing	0	false	false	false	0.0	0	ability	
skill_node_icon_generic_melee_attack.png	troy_dlc1_hero_warlord_ability_none_left_standing_spec_melee_attack	"Never lose sight of victory, that glorious prize that the gods have laid out for you."	None Left Standing (Melee Defence)	0	false	false	false	0.0	0	ability	
skill_node_icon_generic_radius.png	troy_dlc1_hero_warlord_ability_none_left_standing_spec_radius	"Never lose sight of victory, that glorious prize that the gods have laid out for you."	None Left Standing (Radius)	0	false	false	false	0.0	0	ability	
skill_node_icon_generic_hector.png	troy_dlc1_hip_hero_balanced_self_mount	If anything, the Amazons are more comfortable in the saddle or atop their chariots than with their feet on the ground.	{{tr:mount_horse_melee_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_chariot_melee.png	troy_dlc1_hip_hero_balanced_self_mount_spec_chariot_melee_defence	If anything, the Amazons are more comfortable fighting bravely from the saddle or atop their chariots than with their feet on the ground.	{{tr:mount_chariot_melee_heavy_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_hector.png	troy_dlc1_hip_hero_balanced_self_mount_spec_horse_leadership_armour	If anything, the Amazons are more comfortable fighting bravely from the saddle or atop their chariots than with their feet on the ground.	{{tr:mount_horse_melee_armour_morale_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_hector.png	troy_dlc1_hip_hero_disruptor_self_mount	If anything, the Amazons are more comfortable in the saddle or atop their chariots than with their feet on the ground.	{{tr:mount_horse_skirmisher_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_chariot_melee.png	troy_dlc1_hip_hero_disruptor_self_mount_spec_chariot_charge	If anything, the Amazons are more comfortable in the saddle or atop their chariots than with their feet on the ground.	{{tr:mount_chariot_melee_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_hector.png	troy_dlc1_hip_hero_disruptor_self_mount_spec_horse_ammo	If anything, the Amazons are more comfortable skirmishing from the saddle or atop their chariots than with their feet on the ground.	{{tr:mount_horse_skirmisher_ammo_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_hector.png	troy_dlc1_hip_hero_killer_self_mount	If anything, the Amazons are more comfortable in the saddle or atop their chariots than with their feet on the ground.	{{tr:mount_horse_melee_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_chariot_melee.png	troy_dlc1_hip_hero_killer_self_mount_spec_chariot_melee_defence	If anything, the Amazons are more comfortable fighting bravely from the saddle or atop their chariots than with their feet on the ground.	{{tr:mount_chariot_melee_heavy_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_hector.png	troy_dlc1_hip_hero_killer_self_mount_spec_horse_leadership_armour	If anything, the Amazons are more comfortable fighting bravely from the saddle or atop their chariots than with their feet on the ground.	{{tr:mount_horse_melee_armour_morale_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_hector.png	troy_dlc1_hip_hero_skirmisher_self_mount	If anything, the Amazons are more comfortable in the saddle or atop their chariots than with their feet on the ground.	{{tr:mount_horse_skirmisher_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_chariot_bow.png	troy_dlc1_hip_hero_skirmisher_self_mount_spec_chariot_ammo	If anything, the Amazons are more comfortable skirmishing from the saddle or atop their chariots than with their feet on the ground.	{{tr:mount_chariot_archer_ammo_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_hector.png	troy_dlc1_hip_hero_skirmisher_self_mount_spec_horse_range	If anything, the Amazons are more comfortable closing distance in the saddle or atop their chariots than with their feet on the ground.	{{tr:mount_horse_skirmisher_ammo_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_hector.png	troy_dlc1_hip_hero_tactician_self_mount	If anything, the Amazons are more comfortable in the saddle or atop their chariots than with their feet on the ground.	{{tr:mount_horse_skirmisher_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_chariot_melee.png	troy_dlc1_hip_hero_tactician_self_mount_spec_chariot_charge	If anything, the Amazons are more comfortable in the saddle or atop their chariots than with their feet on the ground.	{{tr:mount_chariot_melee_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_hector.png	troy_dlc1_hip_hero_tactician_self_mount_spec_horse_ammo	If anything, the Amazons are more comfortable skirmishing from the saddle or atop their chariots than with their feet on the ground.	{{tr:mount_horse_skirmisher_ammo_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_hector.png	troy_dlc1_hip_hero_trickster_self_mount	If anything, the Amazons are more comfortable in the saddle or atop their chariots than with their feet on the ground.	{{tr:mount_horse_archer_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_chariot_bow.png	troy_dlc1_hip_hero_trickster_self_mount_spec_chariot_ammo	If anything, the Amazons are more comfortable skirmishing from the saddle or atop their chariots than with their feet on the ground.	{{tr:mount_chariot_archer_ammo_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_hector.png	troy_dlc1_hip_hero_trickster_self_mount_spec_horse_range	If anything, the Amazons are more comfortable closing distance in the saddle or atop their chariots than with their feet on the ground.	{{tr:mount_horse_archer_range_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_hector.png	troy_dlc1_hip_hero_utility_self_mount	If anything, the Amazons are more comfortable in the saddle or atop their chariots than with their feet on the ground.	{{tr:mount_horse_skirmisher_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_chariot_melee.png	troy_dlc1_hip_hero_utility_self_mount_spec_chariot_charge	If anything, the Amazons are more comfortable in the saddle or atop their chariots than with their feet on the ground.	{{tr:mount_chariot_melee_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_hector.png	troy_dlc1_hip_hero_utility_self_mount_spec_horse_ammo	If anything, the Amazons are more comfortable skirmishing from the saddle or atop their chariots than with their feet on the ground.	{{tr:mount_horse_skirmisher_ammo_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_hector.png	troy_dlc1_hip_hero_warmonger_self_mount	If anything, the Amazons are more comfortable in the saddle or atop their chariots than with their feet on the ground.	{{tr:mount_horse_melee_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_chariot_melee.png	troy_dlc1_hip_hero_warmonger_self_mount_spec_chariot_melee_defence	If anything, the Amazons are more comfortable fighting bravely from the saddle or atop their chariots than with their feet on the ground.	{{tr:mount_chariot_melee_heavy_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_hector.png	troy_dlc1_hip_hero_warmonger_self_mount_spec_horse_leadership_armour	If anything, the Amazons are more comfortable fighting bravely from the saddle or atop their chariots than with their feet on the ground.	{{tr:mount_horse_melee_armour_morale_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_hector.png	troy_dlc1_pen_hero_balanced_self_mount	If anything, the Amazons are more comfortable in the saddle or atop their chariots than with their feet on the ground.	{{tr:mount_horse_melee_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_chariot_melee.png	troy_dlc1_pen_hero_balanced_self_mount_spec_chariot_melee_defence	If anything, the Amazons are more comfortable fighting bravely from the saddle or atop their chariots than with their feet on the ground.	{{tr:mount_chariot_melee_heavy_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_hector.png	troy_dlc1_pen_hero_balanced_self_mount_spec_horse_leadership_armour	If anything, the Amazons are more comfortable in the saddle or atop their chariots than with their feet on the ground.	{{tr:mount_horse_melee_armour_morale_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_hector.png	troy_dlc1_pen_hero_disruptor_self_mount	If anything, the Amazons are more comfortable in the saddle or atop their chariots than with their feet on the ground.	{{tr:mount_horse_skirmisher_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_chariot_melee.png	troy_dlc1_pen_hero_disruptor_self_mount_spec_chariot_charge	If anything, the Amazons are more comfortable fighting bravely from the saddle or atop their chariots than with their feet on the ground.	{{tr:mount_chariot_melee_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_hector.png	troy_dlc1_pen_hero_disruptor_self_mount_spec_horse_ammo	If anything, the Amazons are more comfortable skirmishing from the saddle or atop their chariots than with their feet on the ground.	{{tr:mount_horse_skirmisher_ammo_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_hector.png	troy_dlc1_pen_hero_killer_self_mount	If anything, the Amazons are more comfortable in the saddle or atop their chariots than with their feet on the ground.	{{tr:mount_horse_melee_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_chariot_melee.png	troy_dlc1_pen_hero_killer_self_mount_spec_chariot_melee_defence	If anything, the Amazons are more comfortable fighting bravely from the saddle or atop their chariots than with their feet on the ground.	{{tr:mount_chariot_melee_heavy_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_hector.png	troy_dlc1_pen_hero_killer_self_mount_spec_horse_leadership_armour	If anything, the Amazons are more comfortable in the saddle or atop their chariots than with their feet on the ground.	{{tr:mount_horse_melee_armour_morale_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_hector.png	troy_dlc1_pen_hero_skirmisher_self_mount	If anything, the Amazons are more comfortable in the saddle or atop their chariots than with their feet on the ground.	{{tr:mount_horse_skirmisher_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_chariot_bow.png	troy_dlc1_pen_hero_skirmisher_self_mount_spec_chariot_ammo	If anything, the Amazons are more comfortable skirmishing from the saddle or atop their chariots than with their feet on the ground.	{{tr:mount_chariot_archer_ammo_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_hector.png	troy_dlc1_pen_hero_skirmisher_self_mount_spec_horse_range	If anything, the Amazons are more comfortable closing distance in the saddle or atop their chariots than with their feet on the ground.	{{tr:mount_horse_skirmisher_ammo_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_hector.png	troy_dlc1_pen_hero_tactician_self_mount	If anything, the Amazons are more comfortable in the saddle or atop their chariots than with their feet on the ground.	{{tr:mount_horse_skirmisher_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_chariot_bow.png	troy_dlc1_pen_hero_tactician_self_mount_spec_chariot_ammo	If anything, the Amazons are more comfortable skirmishing from the saddle or atop their chariots than with their feet on the ground.	{{tr:mount_chariot_melee_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_hector.png	troy_dlc1_pen_hero_tactician_self_mount_spec_horse_range	If anything, the Amazons are more comfortable closing distance in the saddle or atop their chariots than with their feet on the ground.	{{tr:mount_horse_skirmisher_ammo_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_hector.png	troy_dlc1_pen_hero_trickster_self_mount	If anything, the Amazons are more comfortable in the saddle or atop their chariots than with their feet on the ground.	{{tr:mount_horse_archer_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_chariot_bow.png	troy_dlc1_pen_hero_trickster_self_mount_spec_chariot_ammo	If anything, the Amazons are more comfortable skirmishing from the saddle or atop their chariots than with their feet on the ground.	{{tr:mount_chariot_archer_ammo_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_hector.png	troy_dlc1_pen_hero_trickster_self_mount_spec_horse_range	If anything, the Amazons are more comfortable closing distance in the saddle or atop their chariots than with their feet on the ground.	{{tr:mount_horse_archer_range_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_hector.png	troy_dlc1_pen_hero_utility_self_mount	If anything, the Amazons are more comfortable in the saddle or atop their chariots than with their feet on the ground.	{{tr:mount_horse_skirmisher_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_chariot_melee.png	troy_dlc1_pen_hero_utility_self_mount_spec_chariot_charge	If anything, the Amazons are more comfortable skirmishing from the saddle or atop their chariots than with their feet on the ground.	{{tr:mount_chariot_melee_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_hector.png	troy_dlc1_pen_hero_utility_self_mount_spec_horse_ammo	If anything, the Amazons are more comfortable closing distance in the saddle or atop their chariots than with their feet on the ground.	{{tr:mount_horse_skirmisher_ammo_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_hector.png	troy_dlc1_pen_hero_warmonger_self_mount	If anything, the Amazons are more comfortable in the saddle or atop their chariots than with their feet on the ground.	{{tr:mount_horse_melee_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_chariot_melee.png	troy_dlc1_pen_hero_warmonger_self_mount_spec_chariot_melee_defence	If anything, the Amazons are more comfortable fighting bravely from the saddle or atop their chariots than with their feet on the ground.	{{tr:mount_chariot_melee_heavy_name}}	0	false	false	false	0.0	0		
skill_node_icon_generic_hector.png	troy_dlc1_pen_hero_warmonger_self_mount_spec_horse_leadership_armour	If anything, the Amazons are more comfortable in the saddle or atop their chariots than with their feet on the ground.	{{tr:mount_horse_melee_armour_morale_name}}	0	false	false	false	0.0	0		
wound_time_character.png	troy_hero_all_skill_immortality	"It's time to be immortal, 'cos heroes never die!"	Immortality	0	false	false	false	0.0	0		
skill_node_icon_adrenaline_rush.png	troy_main_hero_ability_adrenaline_rush	"Fear me, for the blood of the greatest hero in the known world courses through my veins!"	Blood of Heracles	0	false	false	false	0.0	0	ability	
skill_node_icon_generic_cooldown.png	troy_main_hero_ability_adrenaline_rush_spec_cooldown	"Fear me, for the blood of the greatest hero in the known world courses through my veins!"	Blood of Heracles (Cooldown)	0	false	false	false	0.0	0	ability	
skill_node_icon_adrenaline_rush.png	troy_main_hero_ability_adrenaline_rush_spec_speed	"Fear me, for the blood of the greatest hero in the known world courses through my veins!"	Blood of Heracles (Speed)	0	false	false	false	0.0	0	ability	
skill_icon_volley.png	troy_main_hero_ability_apollos_rain	"From Olympus itself, strike at my enemies with your rain of death, Apollo almighty!"	Apollo's Rain	0	false	false	false	0.0	0	ability	
skill_node_icon_generic_radius.png	troy_main_hero_ability_apollos_rain_spec_armour_piercing	"From Olympus itself, strike at my enemies with your rain of death, Apollo almighty!"	Apollo's Rain (Pierce Armour)	0	false	false	false	0.0	0	ability	
skill_node_icon_generic_duration.png	troy_main_hero_ability_apollos_rain_spec_range	"From Olympus itself, strike at my enemies with your rain of death, Apollo almighty!"	Apollo's Rain (Range)	0	false	false	false	0.0	0	ability	
general_ability.png	troy_main_hero_ability_armstice	"Let there be a lull in the hostilities between us while the gods judge our fate!"	Truce	0	false	false	false	0.0	0	ability	
skill_node_icon_generic_duration.png	troy_main_hero_ability_armstice_spec_duration	"Let there be a lull in the hostilities between us while the gods judge our fate!"	Truce (Duration)	0	false	false	false	0.0	0	ability	
skill_node_icon_batter.png	troy_main_hero_ability_batter	"With bloody fists I'll batter – like a ten ton hammer, son!"	Assault & Battery	0	false	false	false	0.0	0	ability	
skill_node_icon_generic_armour_piercing_melee.png	troy_main_hero_ability_batter_spec_armour_piercing	"With bloody fists I'll batter – like a ten ton hammer, son!"	Assault & Battery (Pierce Armour)	0	false	false	false	0.0	0	ability	
skill_node_icon_generic_rage.png	troy_main_hero_ability_batter_spec_cost	"With bloody fists I'll batter – like a ten ton hammer, son!"	Assault & Battery (Cost)	0	false	false	false	0.0	0	ability	
skill_node_icon_battle_cry.png	troy_main_hero_ability_battle_cry	"May Lord Ares, slayer of men, strike at your heart and paralyse you with dread!"	Ares' Thunder	0	false	false	false	0.0	0	ability	
skill_node_icon_generic_armour_debuff.png	troy_main_hero_ability_battle_cry_spec_armour	"May Lord Ares, slayer of men, strike at your heart and paralyse you with dread!"	Ares' Thunder (Armour)	0	false	false	false	0.0	0	ability	
skill_node_icon_generic_leadership_debuff.png	troy_main_hero_ability_battle_cry_spec_morale	"May Lord Ares, slayer of men, strike at your heart and paralyse you with dread!"	Ares' Thunder (Morale)	0	false	false	false	0.0	0	ability	
skill_node_icon_blind_rage.png	troy_main_hero_ability_blind_rage	"By Ares, I shall drown the world in flames!"	Ares' Rage	0	false	false	false	0.0	0	ability	
skill_node_icon_generic_melee_damage.png	troy_main_hero_ability_blind_rage_spec_damage	"By Ares, I shall drown the world in flames!"	Ares' Rage (Damage)	0	false	false	false	0.0	0	ability	
skill_node_icon_generic_duration.png	troy_main_hero_ability_blind_rage_spec_duration	"By Ares, I shall drown the world in flames!"	Ares' Rage (Duration)	0	false	false	false	0.0	0	ability	
